img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40
Pieza_09_foto109;9;109;93.4375;93.4375;93.4375;93.4375;93.4375;93.4375;93.4375;86.71875;79.875;82.5;82.5;82.5;87.71875;90.6875;75.1875;68.8125;65.25;59.4375;46.375;34.25;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;97.0625;83.59375;82.84375;81.34375;66.875;66.875;61.125;46.65625;36.25;35.0625
Pieza_09_foto110;9;110;0.0;0.0;13.3203125;19.12109375;23.92578125;42.24609375;77.578125;84.8046875;67.890625;44.6875;43.0078125;56.19140625;56.875;72.4609375;93.984375;98.96484375;91.71875;74.7265625;41.85546875;41.93359375;0.0;0.0;0.0;13.8671875;23.88671875;43.0078125;90.3515625;100.0;100.0;100.0;100.0;100.0;100.0;92.7734375;88.4375;94.21875;100.0;100.0;91.25;90.37109375
Pieza_09_foto111;9;111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.71875;19.285714285714285;28.504464285714285;37.52232142857143;56.42857142857143;89.79910714285714;100.0;100.0;82.72321428571429;66.40625;70.78125;81.71875;81.71875;0.0;0.0;0.0;6.941964285714286;39.0625;39.0625;38.88392857142857;52.47767857142857;57.96875;63.660714285714285;87.45535714285714;100.0;100.0;100.0;100.0;98.66071428571429;98.125;87.67857142857143;83.75;83.75
Pieza_09_foto112;9;112;0.0;0.0;4.4110576923076925;13.834134615384615;15.0;18.11298076923077;68.65384615384616;81.40625;87.40384615384616;80.38461538461539;43.16105769230769;26.53846153846154;19.459134615384617;6.454326923076923;27.80048076923077;35.96153846153846;89.69951923076923;96.97115384615384;93.9423076923077;100.0;0.0;0.9495192307692307;44.49519230769231;79.4110576923077;92.90865384615384;100.0;100.0;93.5576923076923;62.03125;49.13461538461539;46.91105769230769;47.22355769230769;52.68028846153846;68.75;72.75240384615384;73.14903846153847;80.09615384615384;97.47596153846153;91.23798076923077;87.8125
Pieza_09_foto113;9;113;0.0;0.0;17.1875;24.375;24.375;22.3125;0.0;0.0;30.875;69.53125;75.8125;78.84375;79.09375;77.96875;77.84375;65.46875;65.46875;61.40625;62.21875;43.59375;0.0;0.0;3.15625;18.6875;23.84375;44.40625;76.75;85.15625;85.15625;88.75;67.6875;67.1875;67.1875;59.46875;41.34375;23.125;22.625;12.96875;24.0;32.5
Pieza_09_foto114;9;114;0.0;0.0;0.0;5.052083333333333;38.19444444444444;61.666666666666664;79.21875;78.03819444444444;68.59375;68.59375;68.59375;63.47222222222222;63.03819444444444;72.88194444444444;42.72569444444444;34.13194444444444;44.322916666666664;62.8125;56.302083333333336;41.579861111111114;49.0625;49.0625;60.364583333333336;73.95833333333333;56.68402777777778;64.65277777777777;82.44791666666667;87.22222222222223;84.61805555555556;59.28819444444444;57.638888888888886;55.81597222222222;58.107638888888886;54.166666666666664;64.98263888888889;74.86111111111111;71.64930555555556;47.326388888888886;18.489583333333332;3.8020833333333335
Pieza_09_foto115;9;115;77.1875;77.1875;77.1875;77.1875;77.1875;77.1875;77.1875;77.1875;71.3671875;65.3125;62.3046875;53.28125;53.515625;58.4375;58.4375;55.3515625;37.265625;29.4921875;15.78125;11.7578125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;88.0078125;61.171875;52.1875;50.9765625;35.8984375;34.53125;25.3125;12.8125;0.0;0.0;0.0;0.0;0.0
Pieza_09_foto116;9;116;18.90625;18.90625;15.40625;6.9375;15.21875;25.5625;40.28125;41.5625;41.5625;53.0;53.125;53.125;51.6875;47.75;29.3125;11.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_09_foto117;9;117;39.0625;39.0625;39.0625;39.0625;39.0625;39.0625;45.5078125;54.921875;60.15625;61.015625;63.59375;63.59375;60.9375;45.078125;28.8671875;20.625;18.28125;18.4765625;19.21875;19.21875;0.0;0.0;0.0;0.0;0.0;0.0;2.9296875;13.359375;22.96875;29.21875;29.21875;28.3984375;20.0;3.125;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_09_foto118;9;118;27.5;27.5;27.5;27.5;27.5;26.458333333333332;22.239583333333332;19.791666666666668;18.229166666666668;15.520833333333334;4.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.53125;49.53125;49.53125;49.53125;49.53125;49.6875;54.375;61.927083333333336;63.28125;64.375;49.479166666666664;38.645833333333336;35.15625;17.135416666666668;11.927083333333334;0.0;0.0;0.0;0.0;0.0
Pieza_09_foto119;9;119;55.15625;53.703125;26.796875;0.0;0.0;5.796875;36.46875;59.21875;47.125;65.046875;66.34375;61.40625;27.484375;29.015625;34.1875;26.53125;33.59375;18.90625;11.5;1.3125;5.625;3.84375;9.34375;22.390625;45.921875;58.28125;78.234375;90.3125;83.625;69.6875;73.46875;77.15625;55.203125;41.203125;2.390625;0.0;20.796875;59.0625;41.0625;0.0
Pieza_09_foto120;9;120;47.3515625;39.0078125;74.1640625;75.125;59.5859375;59.4140625;95.9296875;96.8359375;88.0390625;60.5390625;41.265625;3.65625;24.0859375;38.921875;48.75;61.6796875;62.8984375;41.84375;24.5078125;0.0;62.4453125;87.1484375;81.25;81.5703125;83.96875;95.78125;99.296875;89.7734375;27.7578125;22.1796875;23.4609375;14.25;29.375;91.953125;100.0;88.0859375;70.109375;41.40625;25.8828125;1.2109375
Pieza_09_foto121;9;121;100.0;100.0;100.0;100.0;100.0;100.0;100.0;97.78645833333333;84.94791666666667;75.28645833333333;42.760416666666664;40.234375;26.71875;44.21875;59.21875;59.21875;35.442708333333336;0.18229166666666666;0.0;0.0;87.03125;87.03125;87.23958333333333;100.0;100.0;100.0;100.0;100.0;100.0;59.348958333333336;47.8125;47.8125;20.390625;16.041666666666668;26.041666666666668;26.25;32.5;18.75;17.03125;17.03125
Pieza_09_foto122;9;122;19.375;19.375;32.326388888888886;42.03125;45.3125;48.40277777777778;47.986111111111114;39.61805555555556;34.30555555555556;38.298611111111114;49.53125;49.53125;79.98263888888889;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;5.364583333333333;12.1875;14.010416666666666;15.46875;14.98263888888889;14.6875;14.131944444444445;13.4375;21.05902777777778;32.72569444444444;50.833333333333336;80.74652777777777;100.0;100.0;100.0;93.88888888888889;93.125;93.125
Pieza_09_foto123;9;123;26.40625;13.203125;0.0;0.0;25.83984375;73.984375;98.359375;100.0;100.0;100.0;84.453125;77.5;60.546875;52.96875;21.015625;10.2734375;0.0;0.0;0.0;0.0;42.5;42.5;42.5;44.21875;61.81640625;81.5625;80.15625;70.3125;77.34375;93.28125;93.3984375;73.59375;68.88671875;54.66796875;77.5;71.54296875;23.18359375;0.0;0.0;0.0
Pieza_09_foto124;9;124;0.0;0.0;0.0;0.0;0.0;3.3203125;13.28125;13.28125;13.28125;13.28125;3.2421875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.625;45.625;45.625;45.625;45.625;45.625;48.59375;61.1328125;83.125;83.125;77.5390625;61.9921875;41.25;19.4921875;2.8515625;0.0;0.0;0.0;0.0;0.0
Pieza_09_foto125;9;125;84.53125;84.46875;66.0;47.65625;36.5625;34.0625;45.96875;58.4375;68.6875;73.125;67.25;61.125;59.90625;49.5;42.65625;30.40625;39.84375;41.0;41.90625;42.03125;62.03125;62.03125;62.03125;67.71875;87.71875;97.34375;97.96875;100.0;100.0;100.0;77.03125;77.03125;76.78125;37.5625;27.8125;8.90625;8.90625;8.90625;8.96875;9.21875
Pieza_09_foto126;9;126;13.667279411764707;35.330882352941174;99.27389705882354;100.0;100.0;100.0;100.0;100.0;91.90257352941177;56.700367647058826;51.27757352941177;75.65257352941177;70.81801470588235;55.11029411764706;31.020220588235293;33.72242647058823;29.65073529411765;2.9779411764705883;0.0;0.0;13.4375;23.584558823529413;82.6470588235294;39.20955882352941;39.27389705882353;92.03125;96.71875;92.11397058823529;62.34375;84.6966911764706;99.27389705882354;78.01470588235294;65.6158088235294;82.5;41.544117647058826;11.976102941176471;0.0;29.65073529411765;22.22426470588235;0.0
Pieza_09_foto127;9;127;41.385416666666664;54.541666666666664;86.51041666666667;79.0625;85.8125;76.25;58.8125;61.625;84.02083333333333;99.125;86.16666666666667;39.6875;46.6875;64.8125;18.010416666666668;37.395833333333336;64.76041666666667;55.895833333333336;25.03125;25.645833333333332;0.0;2.6041666666666665;26.34375;39.697916666666664;64.29166666666667;85.08333333333333;82.34375;84.17708333333333;96.20833333333333;95.29166666666667;82.05208333333333;90.70833333333333;99.48958333333333;100.0;84.94791666666667;77.44791666666667;77.59375;78.63541666666667;64.53125;34.895833333333336
Pieza_09_foto128;9;128;37.8125;37.8125;37.8125;37.8125;37.8125;38.0625;42.5;53.46875;79.96875;88.84375;100.0;100.0;94.8125;87.03125;87.03125;74.40625;63.21875;24.34375;20.71875;33.875;0.0;0.0;0.0;0.0;0.0;7.96875;14.75;24.34375;30.625;33.75;58.28125;65.46875;68.71875;70.46875;57.40625;57.34375;43.3125;36.5625;55.75;64.71875
Pieza_09_foto170;9;170;97.96875;97.96875;97.96875;97.96875;99.32291666666667;100.0;100.0;84.89583333333333;3.59375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.46875;50.46875;50.46875;53.880208333333336;89.0625;100.0;100.0;92.29166666666667;65.72916666666667;8.776041666666666;0.0;0.0;0.0;42.760416666666664;78.28125;79.375;79.375;76.90104166666667;64.84375;43.072916666666664
Pieza_09_foto171;9;171;100.0;100.0;90.46875;56.59375;54.0625;56.46875;71.15625;93.8125;100.0;92.34375;85.78125;85.78125;85.78125;85.9375;68.4375;40.28125;7.21875;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;53.125;16.875;16.875;16.875;41.625;67.96875;78.0;58.84375;33.21875;31.03125;13.03125
Pieza_09_foto177;9;177;72.03125;72.03125;72.03125;71.796875;71.328125;71.09375;71.09375;65.15625;47.34375;43.75;44.0625;44.0625;44.0625;31.8359375;11.09375;11.09375;11.09375;29.9609375;36.25;36.25;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;65.15625;89.1796875;100.0;100.0;100.0;71.2890625;4.7265625;0.0;0.0;0.0;0.0
Pieza_09_foto178;9;178;0.0;0.0;3.330592105263158;26.36513157894737;72.16282894736842;53.70888157894737;43.495065789473685;40.20559210526316;65.74013157894737;80.61677631578948;35.172697368421055;47.69736842105263;83.63486842105263;94.1282894736842;66.91611842105263;17.95230263157895;6.488486842105263;62.6233552631579;100.0;87.45065789473684;0.600328947368421;19.02138157894737;52.985197368421055;78.33059210526316;72.93585526315789;64.21052631578948;50.61677631578947;22.38486842105263;25.657894736842106;49.15296052631579;35.47697368421053;43.52796052631579;71.9407894736842;31.43092105263158;10.180921052631579;7.697368421052632;22.113486842105264;72.4095394736842;84.16940789473684;76.11019736842105
Pieza_09_foto179;9;179;0.0;0.0;0.0;0.0;7.239583333333333;15.46875;51.041666666666664;69.55729166666667;60.15625;60.15625;60.807291666666664;91.43229166666667;93.59375;93.59375;69.71354166666667;22.5;12.864583333333334;0.0;0.0;0.0;25.9375;25.364583333333332;22.473958333333332;14.713541666666666;11.666666666666666;26.09375;41.197916666666664;40.859375;62.96875;77.65625;77.65625;84.21875;90.78125;90.78125;87.55208333333333;67.76041666666667;55.338541666666664;53.75;48.359375;42.552083333333336
Pieza_09_foto180;9;180;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.890625;29.6875;39.1015625;60.2734375;63.8671875;48.4375;44.0625;44.0625;54.4921875;65.859375;73.90625;74.0625;74.0625;0.0;0.0;0.0;0.0;0.0;0.0;10.6640625;31.9140625;46.3671875;67.96875;76.25;83.4375;84.1796875;84.21875;84.21875;84.21875;82.65625;81.09375;81.09375;81.09375
Pieza_09_foto181;9;181;87.96875;87.96875;87.99479166666667;88.85416666666667;96.40625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;78.25520833333333;41.510416666666664;33.90625;33.90625;29.53125;29.53125;29.557291666666668;30.364583333333332;45.572916666666664;54.322916666666664;58.151041666666664;82.91666666666667;97.265625;100.0;100.0;100.0;100.0;100.0;89.0625;58.098958333333336;51.25;60.442708333333336;73.125;80.546875
Pieza_09_foto182;9;182;0.0;0.0;0.0;0.0;0.0;2.8515625;12.6171875;17.578125;26.09375;28.125;28.125;36.0546875;50.078125;53.125;53.125;53.125;61.328125;63.6328125;63.90625;63.90625;0.0;0.0;0.0;0.0;5.78125;12.34375;45.0390625;79.6484375;97.578125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_09_foto184;9;184;40.9375;40.9375;45.066964285714285;50.513392857142854;58.4375;82.94642857142857;73.125;64.19642857142857;43.482142857142854;34.21875;23.950892857142858;29.866071428571427;37.34375;36.85267857142857;49.620535714285715;74.48660714285714;77.70089285714286;52.879464285714285;20.580357142857142;17.633928571428573;47.34375;47.34375;47.34375;47.34375;66.98660714285714;76.71875;72.27678571428571;33.92857142857143;27.03125;27.03125;47.03125;100.0;100.0;83.05803571428571;55.78125;55.78125;43.660714285714285;9.375;9.375;9.375
Pieza_09_foto185;9;185;26.69407894736842;1.5542763157894737;35.2796052631579;46.546052631578945;52.639802631578945;56.55427631578947;42.70559210526316;31.299342105263158;23.544407894736842;11.504934210526315;40.9046052631579;63.766447368421055;80.01644736842105;71.30756578947368;91.9407894736842;100.0;79.57236842105263;68.0592105263158;72.11348684210526;36.06907894736842;0.0;22.16282894736842;52.54934210526316;66.39802631578948;96.58717105263158;90.64967105263158;89.56414473684211;82.30263157894737;66.38980263157895;48.89802631578947;30.02467105263158;19.876644736842106;18.56907894736842;68.4375;100.0;100.0;46.47203947368421;40.9703947368421;54.44078947368421;14.75328947368421
Pieza_09_foto186;9;186;71.25;71.015625;65.078125;43.984375;27.005208333333332;27.552083333333332;33.125;33.125;40.078125;80.98958333333333;94.79166666666667;100.0;100.0;90.36458333333333;88.4375;88.4375;96.14583333333333;77.13541666666667;68.15104166666667;67.5;54.6875;54.635416666666664;54.375;69.296875;77.55208333333333;72.34375;77.68229166666667;53.697916666666664;54.505208333333336;64.0625;64.53125;68.59375;66.5625;66.484375;57.786458333333336;56.40625;55.572916666666664;31.197916666666668;31.40625;31.40625
Pieza_09_foto187;9;187;71.09375;71.09375;71.09375;71.09375;71.09375;71.09375;71.09375;70.546875;69.375;68.28125;67.1875;66.796875;66.015625;65.9375;65.9375;65.9375;60.1953125;33.3203125;22.7734375;5.15625;82.1875;82.1875;80.4296875;79.84375;83.046875;86.71875;86.796875;86.6015625;84.140625;82.3828125;79.296875;79.3359375;79.375;79.375;83.0859375;71.6015625;64.0625;49.21875;40.9375;34.5703125
Pieza_09_foto188;9;188;8.75;8.75;8.75;8.75;8.75;8.75;21.25;34.609375;48.3984375;51.5625;52.8125;54.84375;57.34375;57.734375;58.203125;71.875;82.6171875;86.25;85.46875;85.46875;46.5625;46.5625;46.5625;46.5625;49.1796875;51.6796875;61.796875;89.8828125;90.3125;97.65625;85.78125;85.78125;85.78125;85.78125;85.9765625;93.3984375;100.0;100.0;100.0;100.0
Pieza_09_foto189;9;189;100.0;100.0;100.0;100.0;100.0;100.0;97.0703125;68.8671875;25.72265625;13.6328125;12.03125;12.03125;54.35546875;68.75;67.48046875;51.09375;47.36328125;21.3671875;0.0;0.0;100.0;86.03515625;77.65625;77.65625;93.4765625;81.38671875;68.2421875;43.59375;23.22265625;16.5625;38.33984375;51.40625;43.88671875;42.8125;45.33203125;30.078125;26.0546875;7.32421875;0.0;0.0
Pieza_09_foto190;9;190;10.9375;10.9375;10.9375;10.9375;8.78125;0.0;0.0;10.5625;32.09375;64.1875;86.46875;100.0;100.0;100.0;100.0;100.0;97.5625;70.28125;57.8125;57.8125;41.25;41.25;41.25;43.0;52.0;64.375;79.90625;98.875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;74.625;42.15625;20.375;0.0;0.0
Pieza_09_foto191;9;191;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;74.75;59.28125;47.96875;47.96875;24.53125;21.5625;20.78125;17.59375;4.65625;0.0;0.0;100.0;100.0;98.5;81.78125;74.28125;73.59375;73.59375;77.0;90.625;92.90625;93.4375;98.6875;80.1875;78.4375;78.4375;75.65625;39.9375;34.875;11.75;0.0
Pieza_09_foto192;9;192;100.0;100.0;95.98214285714286;85.9375;85.9375;86.58482142857143;98.32589285714286;96.33928571428571;62.232142857142854;56.5625;56.5625;62.455357142857146;70.58035714285714;66.04910714285714;31.004464285714285;6.897321428571429;0.0;0.0;0.0;0.0;84.53125;84.53125;84.53125;84.55357142857143;86.11607142857143;88.125;89.48660714285714;96.13839285714286;91.29464285714286;60.75892857142857;51.09375;51.09375;51.09375;41.004464285714285;36.5625;36.5625;22.767857142857142;9.866071428571429;0.0;0.0
Pieza_09_foto193;9;193;24.375;20.208333333333332;19.461805555555557;24.07986111111111;32.864583333333336;34.635416666666664;53.333333333333336;74.73958333333333;77.1875;82.96875;95.3125;86.77083333333333;76.09375;75.32986111111111;69.21875;71.38888888888889;50.15625;29.791666666666668;0.0;0.0;28.59375;17.03125;17.03125;18.90625;24.618055555555557;27.63888888888889;31.71875;55.486111111111114;69.375;68.48958333333333;48.83680555555556;34.704861111111114;56.18055555555556;60.0;39.513888888888886;35.15625;49.46180555555556;69.375;58.59375;24.947916666666668
Pieza_09_foto194;9;194;0.0;2.5240384615384617;11.70673076923077;11.71875;16.11778846153846;21.25;53.59375;100.0;100.0;95.88942307692308;42.54807692307692;41.43028846153846;62.5;51.74278846153846;55.0;43.125;13.389423076923077;0.0;0.0;0.0;38.67788461538461;35.08413461538461;56.69471153846154;87.7764423076923;86.23798076923077;87.96875;100.0;98.50961538461539;69.8798076923077;87.12740384615384;93.22115384615384;64.375;15.61298076923077;15.336538461538462;40.87740384615385;47.93269230769231;51.04567307692308;56.20192307692308;26.26201923076923;22.65625
Pieza_09_foto195;9;195;0.0;0.0;6.2890625;13.125;13.10546875;11.34765625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.1015625;4.6875;0.0;0.0;0.0;3.28125;36.81640625;55.68359375;58.984375;36.1328125;34.53125;34.53125;34.53125;31.40625;23.828125;4.98046875;0.0;15.17578125;69.78515625;70.78125;72.28515625;72.5
Pieza_09_foto2;9;2;0.0;0.0;44.15865384615385;82.68028846153847;65.49278846153847;65.79326923076923;99.93990384615384;100.0;89.78365384615384;81.40625;100.0;74.91586538461539;64.0625;66.77884615384616;41.81490384615385;14.098557692307692;3.8221153846153846;9.098557692307692;99.5673076923077;67.57211538461539;0.0;0.0;7.8125;44.25480769230769;72.75240384615384;81.20192307692308;75.76923076923077;67.04326923076923;30.18028846153846;26.346153846153847;70.18028846153847;91.29807692307692;53.50961538461539;51.71875;30.685096153846153;7.283653846153846;0.0;0.0;57.31971153846154;61.40625
Pieza_09_foto3;9;3;0.0;38.89914772727273;76.78267045454545;46.61931818181818;50.44034090909091;93.4872159090909;47.33664772727273;49.50284090909091;14.169034090909092;55.13494318181818;5.362215909090909;24.431818181818183;9.382102272727273;0.0;17.507102272727273;25.298295454545453;44.41051136363637;60.14204545454545;46.26420454545455;45.34801136363637;0.0;40.07102272727273;46.61221590909091;52.76988636363637;60.48295454545455;84.57386363636364;7.8196022727272725;39.02698863636363;63.69318181818182;60.73153409090909;55.66761363636363;49.60227272727273;63.11789772727273;68.61505681818181;58.74289772727273;18.991477272727273;5.9446022727272725;56.00852272727273;44.12642045454545;59.55255681818182
Pieza_09_foto34;9;34;62.5;59.5;40.78125;39.53125;53.875;87.4375;100.0;100.0;95.875;66.40625;66.40625;66.40625;66.40625;61.46875;32.0625;23.9375;21.78125;4.75;0.0;0.0;100.0;100.0;100.0;93.9375;84.84375;84.84375;84.84375;84.90625;85.34375;79.15625;83.28125;83.28125;83.28125;76.40625;66.09375;33.71875;0.0;0.0;0.0;0.0
Pieza_09_foto35;9;35;100.0;100.0;100.0;100.0;100.0;100.0;100.0;46.607142857142854;0.0;0.0;0.0;9.129464285714286;28.303571428571427;29.464285714285715;14.040178571428571;8.125;3.1026785714285716;0.0;0.0;0.0;100.0;100.0;68.03571428571429;54.21875;53.75;70.17857142857143;86.78571428571429;73.95089285714286;34.151785714285715;25.0;29.040178571428573;50.15625;83.57142857142857;100.0;100.0;70.42410714285714;51.026785714285715;0.0;0.0;0.0
Pieza_09_foto36;9;36;0.0;0.8463541666666666;36.640625;38.28125;41.3671875;50.3125;12.786458333333334;3.3203125;28.919270833333332;71.1328125;88.69791666666667;92.03125;63.424479166666664;44.375;71.77083333333333;100.0;100.0;95.02604166666667;60.9765625;44.309895833333336;0.0;0.0;0.0;0.0;0.7421875;75.65104166666667;89.79166666666667;30.494791666666668;32.278645833333336;37.669270833333336;54.6875;79.9609375;87.5;100.0;89.23177083333333;72.5;87.25260416666667;77.1875;43.177083333333336;30.625
Pieza_09_foto4;9;4;0.0;9.140625;49.748263888888886;88.33333333333333;98.88020833333333;98.29861111111111;84.13194444444444;35.51215277777778;17.85590277777778;21.5625;28.046875;84.81770833333333;76.40625;85.14756944444444;90.75520833333333;54.21006944444444;35.685763888888886;53.611111111111114;65.46875;15.546875;25.651041666666668;26.319444444444443;44.635416666666664;53.4375;64.94791666666667;71.05902777777777;64.40104166666667;80.87673611111111;43.66319444444444;20.008680555555557;35.94618055555556;38.71527777777778;21.006944444444443;48.28125;77.14409722222223;70.82465277777777;34.270833333333336;2.7256944444444446;21.44097222222222;44.69618055555556
Pieza_09_foto5;9;5;65.625;65.625;65.625;63.177083333333336;58.28125;58.28125;60.3125;62.291666666666664;62.5;62.5;62.5;66.61458333333333;69.53125;69.53125;69.53125;69.53125;69.53125;75.36458333333333;87.03125;87.03125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_09_foto6;9;6;39.375;39.375;39.296875;38.125;37.65625;40.5859375;50.3125;57.8515625;98.125;100.0;100.0;100.0;100.0;96.40625;84.6484375;84.53125;84.53125;84.53125;89.6875;98.7109375;32.1875;32.1875;32.1875;32.1875;32.1875;38.0859375;45.0390625;46.875;46.9921875;77.8125;81.09375;81.09375;72.8125;80.15625;76.875;76.875;76.875;85.8984375;93.4375;98.359375
Pieza_10_foto104;10;104;0.0;0.0;0.0;0.0;3.46875;43.625;75.03125;76.5625;79.78125;70.8125;66.71875;66.71875;66.71875;67.0625;64.0625;69.9375;72.5;90.5;99.625;100.0;0.0;0.0;0.0;0.0;0.0;12.03125;43.21875;67.59375;76.71875;77.5;86.78125;78.59375;78.59375;78.40625;78.28125;78.28125;78.625;85.875;97.5;100.0
Pieza_10_foto105;10;105;0.0;0.0;0.0;0.0;0.0;30.34375;81.46875;96.5625;96.5625;96.5625;96.5625;98.4375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.875;49.0625;66.625;82.59375;87.34375;87.34375;97.46875;100.0;100.0;100.0
Pieza_10_foto142;10;142;0.0;0.0;0.0;4.6484375;29.23828125;91.025390625;93.544921875;57.666015625;6.8359375;53.7890625;63.955078125;79.775390625;92.34375;94.2578125;100.0;81.005859375;45.13671875;34.482421875;23.28125;1.875;0.0;8.41796875;55.283203125;70.849609375;95.99609375;100.0;100.0;100.0;56.142578125;60.01953125;60.1953125;83.33984375;76.298828125;68.90625;96.54296875;65.625;10.1953125;2.01171875;30.146484375;11.650390625
Pieza_10_foto143;10;143;0.0;0.0;0.0;25.520833333333332;62.34375;52.77777777777778;40.017361111111114;33.09027777777778;27.67361111111111;18.819444444444443;45.885416666666664;60.97222222222222;70.3125;60.364583333333336;50.71180555555556;37.986111111111114;31.05902777777778;22.53472222222222;20.3125;20.3125;0.0;0.0;0.0;0.0;74.18402777777777;100.0;76.19791666666667;71.09375;45.15625;46.25;56.145833333333336;47.77777777777778;78.73263888888889;76.37152777777777;76.23263888888889;93.03819444444444;100.0;93.64583333333333;49.791666666666664;35.78125
Pieza_10_foto186;10;186;54.84375;52.03125;15.859375;14.375;14.375;14.375;37.48046875;60.80078125;92.7734375;92.8125;92.8125;98.203125;100.0;100.0;100.0;100.0;81.8359375;43.9453125;17.12890625;16.71875;47.1875;36.71875;33.4765625;37.40234375;61.85546875;79.00390625;98.41796875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;81.81640625;54.375;25.25390625;14.375;4.90234375;0.0
Pieza_10_foto187;10;187;0.0;11.21875;47.0;100.0;100.0;100.0;88.625;97.5625;100.0;100.0;98.0;94.67708333333333;81.71875;70.61458333333333;66.01041666666667;60.416666666666664;63.59375;83.01041666666667;92.08333333333333;18.177083333333332;0.0;10.75;52.614583333333336;46.3125;49.958333333333336;44.302083333333336;55.666666666666664;88.10416666666667;98.0;73.67708333333333;36.84375;29.583333333333332;24.854166666666668;37.197916666666664;55.239583333333336;59.729166666666664;66.11458333333333;35.03125;21.625;16.135416666666668
Pieza_10_foto223;10;223;12.03125;12.03125;17.96875;55.46875;59.799107142857146;67.63392857142857;81.5625;81.5625;81.5625;85.29017857142857;92.5;92.5;91.96428571428571;72.99107142857143;41.004464285714285;31.741071428571427;24.419642857142858;11.5625;11.5625;11.5625;100.0;100.0;100.0;100.0;100.0;71.40625;53.90625;54.107142857142854;65.82589285714286;66.5625;71.20535714285714;98.01339285714286;95.37946428571429;81.83035714285714;81.40625;58.794642857142854;42.1875;35.3125;35.3125;35.3125
Pieza_10_foto224;10;224;0.0;0.0;0.0;0.0;0.0;18.8125;22.1875;23.5;42.21875;64.0625;58.46875;63.4375;53.96875;50.90625;70.09375;73.75;73.75;73.75;74.5;67.46875;0.0;0.0;2.34375;19.0625;21.71875;21.71875;26.875;25.40625;27.1875;30.15625;34.53125;42.5;45.6875;45.4375;49.71875;51.40625;55.53125;39.40625;50.5;53.71875
Pieza_10_foto262;10;262;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;65.40625;40.90625;22.25;0.0;0.0;0.0;85.46875;85.46875;85.46875;85.46875;88.375;97.6875;88.4375;88.4375;88.4375;97.6875;100.0;85.90625;65.71875;64.65625;58.375;46.03125;31.125;18.125;12.375;12.34375
Pieza_10_foto263;10;263;20.111607142857142;12.712053571428571;38.660714285714285;44.330357142857146;55.625;64.609375;88.01339285714286;61.171875;24.654017857142858;19.944196428571427;21.71875;56.54017857142857;54.966517857142854;60.435267857142854;71.91964285714286;100.0;99.48660714285714;78.4375;56.919642857142854;35.390625;13.928571428571429;5.491071428571429;31.729910714285715;59.70982142857143;69.75446428571429;75.06696428571429;68.61607142857143;68.125;79.69866071428571;68.19196428571429;33.59375;25.870535714285715;29.765625;92.31026785714286;95.42410714285714;82.27678571428571;70.46875;49.095982142857146;53.64955357142857;40.457589285714285
