img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;h_21;h_22;h_23;h_24;h_25;h_26;h_27;h_28;h_29;h_30;h_31;h_32;h_33;h_34;h_35;h_36;h_37;h_38;h_39;h_40;h_41;h_42;h_43;h_44;h_45;h_46;h_47;h_48;h_49;h_50;h_51;h_52;h_53;h_54;h_55;h_56;h_57;h_58;h_59;h_60;h_61;h_62;h_63;h_64;h_65;h_66;h_67;h_68;h_69;h_70;h_71;h_72;h_73;h_74;h_75;h_76;h_77;h_78;h_79;h_80;h_81;h_82;h_83;h_84;h_85;h_86;h_87;h_88;h_89;h_90;h_91;h_92;h_93;h_94;h_95;h_96;h_97;h_98;h_99;h_100;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70;pw_71;pw_72;pw_73;pw_74;pw_75;pw_76;pw_77;pw_78;pw_79;pw_80;pw_81;pw_82;pw_83;pw_84;pw_85;pw_86;pw_87;pw_88;pw_89;pw_90;pw_91;pw_92;pw_93;pw_94;pw_95;pw_96;pw_97;pw_98;pw_99;pw_100
Pieza_01_foto343;1;343;58;58;58;58;58;58;58;58;58;58;58;57;57;57;57;57;57;57;57;59;59;59;59;60;60;60;60;60;60;60;60;60;60;101;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;116;116;116;116;116;116;116;121;121;121;121;121;121;121;121;120;120;120;120;120;120;120;120;120;120;120;120;121;122;122;122;123;125;126;128;129;129;129;129;129;129;129;129;129;123;65;65;65;65;65;65;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;11.881188118811881;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.344827586206897;10.344827586206897;10.344827586206897;10.344827586206897;10.344827586206897;10.344827586206897;10.344827586206897;9.917355371900827;9.917355371900827;9.917355371900827;9.917355371900827;9.917355371900827;9.917355371900827;9.917355371900827;9.917355371900827;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;9.917355371900827;9.836065573770492;9.836065573770492;9.836065573770492;9.75609756097561;9.6;9.523809523809524;9.375;9.30232558139535;9.30232558139535;9.30232558139535;9.30232558139535;9.30232558139535;9.30232558139535;9.30232558139535;9.30232558139535;9.30232558139535;9.75609756097561;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846
Pieza_01_foto344;1;344;62;62;62;62;62;62;62;62;62;62;62;62;66;66;66;66;66;66;66;66;66;66;66;67;67;67;67;67;67;67;67;65;63;62;62;62;62;62;62;62;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;65;65;65;65;65;65;65;65;61;61;61;61;61;61;65;68;68;68;68;68;68;68;68;66;66;64;64;64;64;64;64;65;66;66;66;66;66;66;66;65;63;63;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;18.46153846153846;19.047619047619047;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;18.46153846153846;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;18.181818181818183;18.181818181818183;18.75;18.75;18.75;18.75;18.75;18.75;18.46153846153846;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.46153846153846;19.047619047619047;19.047619047619047
Pieza_01_foto368;1;368;56;56;56;56;56;56;56;57;58;59;59;59;59;59;68;68;68;68;68;68;68;66;63;63;63;63;63;63;63;63;63;63;63;62;62;62;62;62;62;62;62;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;64;66;66;66;66;66;66;66;66;65;62;62;61;59;58;57;57;57;57;57;57;57;58;58;58;58;58;58;58;58;58;58;58;63;64;64;64;64;64;64;64;65;65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto369;1;369;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815
Pieza_01_foto38;1;38;54;54;54;54;54;54;56;56;56;56;56;56;60;60;60;60;60;60;60;60;59;59;59;59;59;59;59;59;59;59;59;58;58;58;58;58;58;61;61;61;61;61;61;63;63;63;63;63;64;64;64;64;64;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;74;72;61;61;61;61;61;61;61;62;63;64;64;64;64;64;64;64;64;63;63;63;63;63;63;66;66;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;21.428571428571427;21.428571428571427;21.428571428571427;21.428571428571427;21.428571428571427;21.428571428571427;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;18.75;18.75;18.75;18.75;18.75;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.666666666666668;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.35483870967742;19.047619047619047;18.75;18.75;18.75;18.75;18.75;18.75;18.75;18.75;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;18.181818181818183;18.181818181818183
Pieza_01_foto39;1;39;69;69;69;69;69;69;69;69;69;69;69;69;62;62;62;62;62;62;62;62;62;57;57;57;57;57;57;57;58;61;63;68;68;68;68;69;69;69;69;69;69;69;69;66;66;66;66;65;65;65;65;65;65;65;65;68;68;68;68;68;68;68;68;66;66;66;66;66;66;66;67;71;73;73;73;73;73;73;73;73;67;67;67;67;67;67;67;67;67;67;68;69;69;70;70;70;70;70;70;70;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;20.689655172413794;19.672131147540984;19.047619047619047;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;17.91044776119403;16.901408450704224;16.438356164383563;16.438356164383563;16.438356164383563;16.438356164383563;16.438356164383563;16.438356164383563;16.438356164383563;16.438356164383563;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.647058823529413;17.391304347826086;17.391304347826086;17.142857142857142;17.142857142857142;17.142857142857142;17.142857142857142;17.142857142857142;17.142857142857142;17.142857142857142
Pieza_01_foto391;1;391;114;114;114;114;114;114;114;114;114;114;114;114;115;115;115;115;141;141;141;141;143;144;144;144;144;144;144;144;144;113;113;113;113;113;113;113;113;113;113;113;114;115;115;115;115;115;115;115;115;115;115;115;115;115;115;117;117;118;118;118;118;118;118;118;118;118;118;117;117;117;116;116;116;116;56;56;55;55;55;55;55;54;54;54;54;54;54;54;54;54;54;104;117;117;118;118;118;118;118;118;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.434782608695652;10.434782608695652;10.434782608695652;10.434782608695652;8.51063829787234;8.51063829787234;8.51063829787234;8.51063829787234;8.391608391608392;8.333333333333334;8.333333333333334;8.333333333333334;8.333333333333334;8.333333333333334;8.333333333333334;8.333333333333334;8.333333333333334;10.619469026548673;10.619469026548673;10.619469026548673;10.619469026548673;10.619469026548673;10.619469026548673;10.619469026548673;10.619469026548673;10.619469026548673;10.619469026548673;10.619469026548673;10.526315789473685;10.434782608695652;10.434782608695652;10.434782608695652;10.434782608695652;10.434782608695652;10.434782608695652;10.434782608695652;10.434782608695652;10.434782608695652;10.434782608695652;10.434782608695652;10.434782608695652;10.434782608695652;10.434782608695652;10.256410256410257;10.256410256410257;10.169491525423728;10.169491525423728;10.169491525423728;10.169491525423728;10.169491525423728;10.169491525423728;10.169491525423728;10.169491525423728;10.169491525423728;10.169491525423728;10.256410256410257;10.256410256410257;10.256410256410257;10.344827586206897;10.344827586206897;10.344827586206897;10.344827586206897;21.428571428571427;21.428571428571427;21.818181818181817;21.818181818181817;21.818181818181817;21.818181818181817;21.818181818181817;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;11.538461538461538;10.256410256410257;10.256410256410257;10.169491525423728;10.169491525423728;10.169491525423728;10.169491525423728;10.169491525423728;10.169491525423728
Pieza_01_foto392;1;392;61;61;61;61;61;58;57;57;57;57;57;57;57;57;57;57;57;57;57;61;63;63;63;63;63;63;63;63;63;63;63;63;63;63;62;59;59;59;59;59;59;59;63;64;64;64;64;64;64;64;64;64;65;69;69;69;69;69;69;69;69;57;57;57;57;57;57;57;57;66;66;66;66;66;66;66;66;107;107;107;107;107;108;125;125;125;125;125;125;125;125;124;124;124;124;124;124;124;124;124;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;20.689655172413794;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;19.672131147540984;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.35483870967742;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;19.047619047619047;18.75;18.75;18.75;18.75;18.75;18.75;18.75;18.75;18.75;18.46153846153846;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;11.214953271028037;11.214953271028037;11.214953271028037;11.214953271028037;11.214953271028037;11.11111111111111;9.6;9.6;9.6;9.6;9.6;9.6;9.6;9.6;9.67741935483871;9.67741935483871;9.67741935483871;9.67741935483871;9.67741935483871;9.67741935483871;9.67741935483871;9.67741935483871;9.67741935483871
Pieza_01_foto416;1;416;77;77;77;77;77;77;77;77;77;78;79;79;82;82;82;82;82;82;82;82;82;82;82;82;82;80;80;80;80;80;80;80;80;81;81;81;81;81;81;81;81;57;57;57;57;57;57;57;57;57;57;57;77;77;77;78;78;79;79;80;80;81;82;83;83;84;90;91;91;91;91;91;91;91;89;89;89;89;89;89;89;89;89;89;89;89;89;87;86;85;84;70;57;57;57;57;56;56;56;56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto437;1;437;53;53;53;53;52;52;52;52;52;52;52;52;53;54;54;54;54;54;54;54;54;55;55;55;55;55;55;55;55;55;55;55;55;60;66;66;66;90;90;90;90;90;90;90;90;90;90;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;64;64;64;64;67;68;68;77;77;77;77;77;77;77;77;77;77;76;75;74;72;72;72;72;72;72;67;67;67;67;67;67;67;66;66;65;65;64;22.641509433962263;22.641509433962263;22.641509433962263;22.641509433962263;23.076923076923077;23.076923076923077;23.076923076923077;23.076923076923077;23.076923076923077;23.076923076923077;23.076923076923077;23.076923076923077;22.641509433962263;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;21.818181818181817;21.818181818181817;21.818181818181817;21.818181818181817;21.818181818181817;21.818181818181817;21.818181818181817;21.818181818181817;21.818181818181817;21.818181818181817;21.818181818181817;21.818181818181817;20.0;18.181818181818183;18.181818181818183;18.181818181818183;13.333333333333334;13.333333333333334;13.333333333333334;13.333333333333334;13.333333333333334;13.333333333333334;13.333333333333334;13.333333333333334;13.333333333333334;13.333333333333334;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;18.75;18.75;18.75;18.75;17.91044776119403;17.647058823529413;17.647058823529413;15.584415584415584;15.584415584415584;15.584415584415584;15.584415584415584;15.584415584415584;15.584415584415584;15.584415584415584;15.584415584415584;15.584415584415584;15.584415584415584;15.789473684210526;16.0;16.216216216216218;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;18.181818181818183;18.181818181818183;18.46153846153846;18.46153846153846;18.75
Pieza_01_foto438;1;438;63;63;63;63;63;63;63;63;63;58;58;58;58;58;58;58;58;58;58;57;57;57;57;57;57;57;57;57;57;57;60;60;60;60;60;60;60;60;60;119;119;119;119;119;120;120;120;120;121;121;122;122;122;122;122;122;122;122;122;122;122;122;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;64;60;60;60;60;60;60;60;61;61;64;64;64;64;64;64;64;64;63;62;61;61;61;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.0;10.0;10.0;10.0;9.917355371900827;9.917355371900827;9.836065573770492;9.836065573770492;9.836065573770492;9.836065573770492;9.836065573770492;9.836065573770492;9.836065573770492;9.836065573770492;9.836065573770492;9.836065573770492;9.836065573770492;9.836065573770492;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;18.75;20.0;20.0;20.0;20.0;20.0;20.0;20.0;19.672131147540984;19.672131147540984;18.75;18.75;18.75;18.75;18.75;18.75;18.75;18.75;19.047619047619047;19.35483870967742;19.672131147540984;19.672131147540984;19.672131147540984
Pieza_01_foto460;1;460;83;83;83;83;83;83;83;83;83;83;83;83;85;85;85;85;85;85;85;85;83;80;78;78;78;78;78;78;78;82;85;85;85;85;85;85;85;85;85;86;86;86;86;86;86;86;86;67;63;63;61;61;61;61;61;61;61;61;61;61;83;83;83;86;88;89;89;89;89;89;89;89;89;89;89;89;89;89;89;88;86;86;86;86;86;86;91;91;91;91;91;91;91;91;89;89;89;89;89;89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto461;1;461;53;53;53;53;53;53;53;53;53;55;56;56;57;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;56;56;56;56;56;56;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;58;58;58;58;58;58;58;60;64;64;64;64;64;65;65;65;65;65;65;65;66;67;67;67;67;67;67;67;67;67;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;69;66;63;61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto480;1;480;66;66;66;66;66;66;66;66;66;66;66;66;66;66;63;62;62;62;62;62;62;62;64;64;64;64;64;64;64;64;64;64;71;71;71;71;71;71;71;97;98;99;99;99;99;99;99;99;99;99;98;96;69;69;69;69;69;69;69;69;69;69;57;57;57;57;57;57;57;60;60;60;60;60;60;60;63;64;64;64;64;64;64;64;64;64;64;68;68;68;68;68;68;68;68;113;114;114;114;114;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;19.047619047619047;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;19.35483870967742;18.75;18.75;18.75;18.75;18.75;18.75;18.75;18.75;18.75;18.75;16.901408450704224;16.901408450704224;16.901408450704224;16.901408450704224;16.901408450704224;16.901408450704224;16.901408450704224;12.371134020618557;12.244897959183673;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.244897959183673;12.5;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;20.0;20.0;20.0;20.0;20.0;20.0;20.0;19.047619047619047;18.75;18.75;18.75;18.75;18.75;18.75;18.75;18.75;18.75;18.75;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;10.619469026548673;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685
