img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;h_21;h_22;h_23;h_24;h_25;h_26;h_27;h_28;h_29;h_30;h_31;h_32;h_33;h_34;h_35;h_36;h_37;h_38;h_39;h_40;h_41;h_42;h_43;h_44;h_45;h_46;h_47;h_48;h_49;h_50;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50
Pieza_12_foto0738;12;738;88;88;88;88;88;89;89;89;89;89;88;88;88;92;92;92;92;91;81;80;71;61;60;60;80;85;85;85;85;85;83;83;83;83;83;83;80;77;77;78;78;80;80;80;80;80;80;80;80;80;28.40909090909091;28.40909090909091;28.40909090909091;28.40909090909091;28.40909090909091;28.089887640449437;28.089887640449437;28.089887640449437;28.089887640449437;28.089887640449437;28.40909090909091;28.40909090909091;28.40909090909091;27.17391304347826;27.17391304347826;27.17391304347826;27.17391304347826;27.47252747252747;30.864197530864196;31.25;35.2112676056338;40.98360655737705;41.666666666666664;41.666666666666664;31.25;29.41176470588235;29.41176470588235;29.41176470588235;29.41176470588235;29.41176470588235;30.120481927710845;30.120481927710845;30.120481927710845;30.120481927710845;30.120481927710845;30.120481927710845;31.25;32.467532467532465;32.467532467532465;32.05128205128205;32.05128205128205;31.25;31.25;31.25;31.25;31.25;31.25;31.25;31.25;31.25
Pieza_12_foto074;12;74;77;77;77;77;77;77;77;77;77;82;82;82;82;77;74;74;74;74;71;69;69;68;68;68;68;68;68;68;68;68;63;63;63;67;67;67;67;69;71;71;71;71;66;58;56;56;56;54;53;53;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;30.48780487804878;30.48780487804878;30.48780487804878;30.48780487804878;32.467532467532465;33.78378378378378;33.78378378378378;33.78378378378378;33.78378378378378;35.2112676056338;36.231884057971016;36.231884057971016;36.76470588235294;36.76470588235294;36.76470588235294;36.76470588235294;36.76470588235294;36.76470588235294;36.76470588235294;36.76470588235294;36.76470588235294;39.682539682539684;39.682539682539684;39.682539682539684;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209;36.231884057971016;35.2112676056338;35.2112676056338;35.2112676056338;35.2112676056338;37.878787878787875;43.10344827586207;44.642857142857146;44.642857142857146;44.642857142857146;46.2962962962963;47.16981132075472;47.16981132075472
Pieza_12_foto0774;12;774;79;79;79;79;79;79;77;77;77;77;76;75;74;74;74;72;72;72;72;71;70;69;69;69;69;65;65;65;65;65;54;51;51;51;51;51;51;53;54;55;55;55;58;58;58;58;57;57;55;55;31.645569620253166;31.645569620253166;31.645569620253166;31.645569620253166;31.645569620253166;31.645569620253166;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.89473684210526;33.333333333333336;33.78378378378378;33.78378378378378;33.78378378378378;34.72222222222222;34.72222222222222;34.72222222222222;34.72222222222222;35.2112676056338;35.714285714285715;36.231884057971016;36.231884057971016;36.231884057971016;36.231884057971016;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;46.2962962962963;49.01960784313726;49.01960784313726;49.01960784313726;49.01960784313726;49.01960784313726;49.01960784313726;47.16981132075472;46.2962962962963;45.45454545454545;45.45454545454545;45.45454545454545;43.10344827586207;43.10344827586207;43.10344827586207;43.10344827586207;43.85964912280702;43.85964912280702;45.45454545454545;45.45454545454545
Pieza_12_foto095;12;95;76;76;74;71;71;69;69;69;69;71;71;72;72;72;72;72;70;68;68;67;67;66;65;65;66;67;69;70;71;71;71;71;71;70;65;65;65;65;65;64;64;63;60;60;58;54;53;53;51;51;32.89473684210526;32.89473684210526;33.78378378378378;35.2112676056338;35.2112676056338;36.231884057971016;36.231884057971016;36.231884057971016;36.231884057971016;35.2112676056338;35.2112676056338;34.72222222222222;34.72222222222222;34.72222222222222;34.72222222222222;34.72222222222222;35.714285714285715;36.76470588235294;36.76470588235294;37.3134328358209;37.3134328358209;37.878787878787875;38.46153846153846;38.46153846153846;37.878787878787875;37.3134328358209;36.231884057971016;35.714285714285715;35.2112676056338;35.2112676056338;35.2112676056338;35.2112676056338;35.2112676056338;35.714285714285715;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;39.0625;39.0625;39.682539682539684;41.666666666666664;41.666666666666664;43.10344827586207;46.2962962962963;47.16981132075472;47.16981132075472;49.01960784313726;49.01960784313726
Pieza_12_foto096;12;96;64;64;62;61;61;60;60;60;60;68;68;68;68;63;63;63;60;59;59;59;59;58;58;58;59;59;61;63;63;63;63;63;63;62;62;62;81;81;81;81;64;61;61;61;61;61;58;57;57;57;39.0625;39.0625;40.32258064516129;40.98360655737705;40.98360655737705;41.666666666666664;41.666666666666664;41.666666666666664;41.666666666666664;36.76470588235294;36.76470588235294;36.76470588235294;36.76470588235294;39.682539682539684;39.682539682539684;39.682539682539684;41.666666666666664;42.3728813559322;42.3728813559322;42.3728813559322;42.3728813559322;43.10344827586207;43.10344827586207;43.10344827586207;42.3728813559322;42.3728813559322;40.98360655737705;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;40.32258064516129;40.32258064516129;40.32258064516129;30.864197530864196;30.864197530864196;30.864197530864196;30.864197530864196;39.0625;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;43.10344827586207;43.85964912280702;43.85964912280702;43.85964912280702
Pieza_12_foto097;12;97;71;71;71;79;83;83;83;83;83;82;80;73;70;70;70;70;70;72;77;77;77;77;77;77;77;77;76;76;76;76;76;76;76;76;73;67;67;67;67;67;67;62;62;62;62;61;61;61;58;58;35.2112676056338;35.2112676056338;35.2112676056338;31.645569620253166;30.120481927710845;30.120481927710845;30.120481927710845;30.120481927710845;30.120481927710845;30.48780487804878;31.25;34.24657534246575;35.714285714285715;35.714285714285715;35.714285714285715;35.714285714285715;35.714285714285715;34.72222222222222;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.89473684210526;32.89473684210526;32.89473684210526;32.89473684210526;32.89473684210526;32.89473684210526;32.89473684210526;32.89473684210526;34.24657534246575;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209;40.32258064516129;40.32258064516129;40.32258064516129;40.32258064516129;40.98360655737705;40.98360655737705;40.98360655737705;43.10344827586207;43.10344827586207
Pieza_12_foto146;12;146;68;68;68;67;67;74;74;74;74;74;74;84;87;87;87;87;78;78;80;87;87;87;87;67;67;67;69;69;69;69;69;69;69;69;72;77;78;78;78;78;78;78;77;77;75;75;75;75;72;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;7.7701149425287355;7.7701149425287355;7.7701149425287355;3.632183908045977;0.8205128205128205;0.8205128205128205;1.65;7.402298850574713;7.7701149425287355;7.7701149425287355;7.172413793103448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4155844155844156;0.8205128205128205;0.8205128205128205;0.8205128205128205;0.8205128205128205;0.8205128205128205;0.6153846153846154;0.4675324675324675;0.15584415584415584;0.05333333333333334;0.05333333333333334;0.05333333333333334;0.0;0.0;0.0
Pieza_12_foto24;12;24;50;50;50;104;104;104;104;104;104;101;101;101;101;101;101;100;100;100;103;103;106;106;106;106;105;104;104;106;108;108;108;108;108;107;107;107;107;107;107;108;108;108;108;107;104;82;82;72;62;62;0.0;0.0;0.0;0.34615384615384615;0.34615384615384615;0.34615384615384615;0.34615384615384615;0.34615384615384615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1553398058252427;0.1553398058252427;0.9433962264150944;0.9433962264150944;0.9433962264150944;0.7547169811320755;0.45714285714285713;0.34615384615384615;0.34615384615384615;0.7924528301886793;1.8148148148148149;1.8148148148148149;1.8148148148148149;1.8148148148148149;1.5555555555555556;1.3457943925233644;1.3457943925233644;1.3457943925233644;1.3457943925233644;1.3457943925233644;1.3457943925233644;1.8148148148148149;1.8148148148148149;1.8148148148148149;1.8148148148148149;0.7476635514018691;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto25;12;25;61;61;61;61;63;63;63;63;63;63;63;59;59;59;75;75;75;75;75;101;104;107;107;107;112;117;117;117;117;117;110;110;110;122;122;122;122;122;122;122;122;122;122;122;122;122;122;117;110;110;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29508196721311475;0.29508196721311475;0.29508196721311475;0.29508196721311475;0.29508196721311475;0.29508196721311475;0.29508196721311475;0.29508196721311475;0.29508196721311475;0.29508196721311475;0.29508196721311475;0.29508196721311475;0.29508196721311475;0.0;0.0;0.0;0.0
Pieza_12_foto49;12;49;81;81;81;81;79;77;77;77;77;78;81;81;83;84;84;84;84;83;83;83;82;82;82;82;82;82;84;84;84;84;84;82;80;80;80;80;80;80;75;73;73;79;79;79;79;79;81;85;85;85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047619047619047616;0.047619047619047616;0.047619047619047616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047619047619047616;0.047619047619047616;0.047619047619047616;0.047619047619047616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18823529411764706;0.18823529411764706;0.18823529411764706
Pieza_12_foto490;12;490;58;58;58;58;59;61;63;63;64;64;65;66;67;68;68;69;69;70;70;71;71;71;71;71;71;70;70;70;70;70;71;71;71;71;71;71;71;72;73;73;73;73;73;50;50;50;61;75;75;75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05333333333333334;0.05333333333333334;0.05333333333333334
Pieza_12_foto509;12;509;56;56;56;56;57;58;58;59;59;59;61;62;62;63;63;63;63;63;64;64;65;65;65;65;65;65;65;65;66;66;66;66;66;66;66;67;69;70;70;70;70;70;70;71;71;71;71;72;72;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.23880597014925373;0.8695652173913043;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;2.028169014084507;2.028169014084507;2.028169014084507;2.028169014084507;2.7222222222222223;2.7222222222222223;2.7222222222222223
Pieza_12_foto510;12;510;52;52;52;53;53;54;54;54;54;55;56;56;57;57;57;57;57;58;58;58;58;59;59;60;61;61;61;61;63;63;65;65;65;65;65;65;65;65;65;65;64;64;64;64;64;64;64;64;64;65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto524;12;524;53;53;53;53;55;56;56;56;56;58;58;59;59;60;60;60;60;60;61;61;61;61;62;63;63;63;63;64;64;65;65;65;65;65;65;66;66;66;67;67;67;67;67;67;68;68;68;68;68;68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.47058823529411764;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.5294117647058824
Pieza_12_foto525;12;525;51;51;51;52;52;52;52;52;52;52;52;52;53;55;55;56;56;56;57;59;59;59;60;61;62;62;63;64;64;64;64;64;65;65;65;66;66;66;66;66;67;67;67;67;67;67;67;67;67;68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.5294117647058824
Pieza_12_foto540;12;540;58;58;58;59;60;60;60;60;62;62;62;62;62;64;64;64;64;65;66;66;66;66;66;65;65;64;61;61;60;60;64;67;68;69;69;69;69;69;68;64;64;64;64;67;69;69;69;69;69;69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23880597014925373;0.5294117647058824;0.927536231884058;0.927536231884058;0.927536231884058;0.927536231884058;0.6956521739130435;0.0;0.0;0.0;0.0;0.0;0.23880597014925373;0.927536231884058;0.927536231884058;0.927536231884058;0.927536231884058;0.927536231884058;0.927536231884058
Pieza_12_foto541;12;541;58;58;58;59;60;61;62;62;62;63;63;64;64;64;65;65;66;68;68;68;68;68;67;67;67;67;67;67;67;69;69;69;69;69;56;56;56;57;59;59;61;62;63;63;67;67;67;67;67;67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606061;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.35294117647058826;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.927536231884058;0.927536231884058;0.927536231884058;0.927536231884058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1791044776119403;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373
Pieza_12_foto557;12;557;52;52;52;53;53;54;54;55;56;57;57;58;58;59;59;60;60;60;61;62;62;62;63;63;63;63;63;63;64;64;64;65;66;66;66;66;67;67;67;67;67;68;68;68;68;68;68;68;68;69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.927536231884058
Pieza_12_foto558;12;558;55;55;55;55;56;56;57;58;59;59;59;59;59;60;61;61;61;61;62;63;64;64;64;64;64;64;63;57;57;58;60;60;64;64;66;67;68;69;69;69;70;70;70;70;70;71;71;71;71;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606061;0.23880597014925373;0.5294117647058824;0.927536231884058;0.927536231884058;0.927536231884058;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;2.028169014084507;2.028169014084507;2.028169014084507;2.028169014084507;2.7222222222222223
Pieza_12_foto576;12;576;89;89;89;90;90;91;91;91;92;92;92;92;92;91;91;91;91;87;78;65;65;65;65;65;65;84;91;97;97;97;97;97;95;95;98;101;102;102;103;103;104;104;104;104;104;104;104;104;104;105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0309278350515463;1.0309278350515463;1.0309278350515463;1.0309278350515463;0.6185567010309279;0.37894736842105264;0.37894736842105264;1.2653061224489797;3.207920792079208;3.9215686274509802;3.9215686274509802;4.427184466019417;4.699029126213592;5.461538461538462;5.538461538461538;5.538461538461538;5.538461538461538;5.538461538461538;5.538461538461538;5.538461538461538;5.538461538461538;5.538461538461538;6.438095238095238
Pieza_12_foto592;12;592;75;75;75;77;79;79;79;79;79;79;82;86;88;89;90;91;92;92;92;92;92;93;93;93;93;94;94;94;94;95;95;95;96;96;96;96;97;98;98;98;98;98;98;100;101;101;101;101;101;102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0392156862745098
Pieza_12_foto593;12;593;52;52;52;53;53;54;55;56;56;57;58;58;59;59;59;61;61;61;61;62;62;62;62;62;62;62;61;60;60;58;57;57;57;57;58;60;61;61;64;64;64;64;64;64;64;64;64;59;59;59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto611;12;611;62;62;62;67;68;69;70;70;70;70;70;70;71;72;73;73;73;73;73;73;75;83;83;83;83;83;83;85;85;85;85;83;79;79;79;79;78;78;78;78;78;78;77;77;77;77;77;77;77;77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05333333333333334;3.8072289156626504;3.9036144578313254;3.9036144578313254;3.9036144578313254;3.9036144578313254;3.9036144578313254;5.6;5.694117647058824;5.694117647058824;5.552941176470588;2.1686746987951806;1.2658227848101267;1.2658227848101267;1.2658227848101267;1.0126582278481013;0.8205128205128205;0.8205128205128205;0.8205128205128205;0.8205128205128205;0.8205128205128205;0.6153846153846154;0.4675324675324675;0.4675324675324675;0.4675324675324675;0.4675324675324675;0.4675324675324675;0.4675324675324675;0.4675324675324675;0.4675324675324675
Pieza_12_foto612;12;612;57;57;57;57;55;55;55;61;65;66;66;67;68;68;68;69;69;69;69;69;70;70;70;70;71;72;72;72;73;74;74;75;76;76;76;76;76;76;76;76;76;74;74;74;73;73;72;70;68;68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05333333333333334;0.21052631578947367;0.21052631578947367;0.21052631578947367;0.21052631578947367;0.21052631578947367;0.21052631578947367;0.21052631578947367;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto629;12;629;57;57;57;56;56;55;54;54;56;62;64;64;64;64;64;64;65;67;68;69;69;69;69;69;69;70;70;70;70;70;70;70;71;71;71;71;71;71;71;71;71;71;70;70;70;70;69;67;64;64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1791044776119403;0.5294117647058824;0.927536231884058;0.927536231884058;0.927536231884058;0.927536231884058;0.927536231884058;0.927536231884058;1.2;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;2.028169014084507;2.028169014084507;2.028169014084507;2.028169014084507;2.028169014084507;2.028169014084507;2.028169014084507;2.028169014084507;2.028169014084507;1.6901408450704225;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.1428571428571428;0.463768115942029;0.0;0.0;0.0
Pieza_12_foto630;12;630;62;62;62;62;62;62;62;62;63;63;63;63;65;66;67;69;70;70;70;70;70;70;70;70;67;64;62;58;56;56;60;67;77;84;84;84;84;84;83;79;77;75;75;75;72;72;72;74;79;80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4155844155844156;4.142857142857143;4.761904761904762;4.761904761904762;4.761904761904762;4.571428571428571;2.1686746987951806;0.810126582278481;0.15584415584415584;0.05333333333333334;0.05333333333333334;0.0;0.0;0.0;0.0;0.0;1.2658227848101267;1.8
Pieza_12_foto648;12;648;57;57;57;59;59;59;59;59;57;57;58;60;63;65;65;66;67;67;67;67;67;67;67;67;65;65;65;67;67;67;67;67;65;65;65;65;65;65;65;67;68;68;69;69;69;69;68;66;66;66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606061;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.11940298507462686;0.0;0.0;0.0;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.11940298507462686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23880597014925373;0.5294117647058824;0.5294117647058824;0.927536231884058;0.927536231884058;0.927536231884058;0.8695652173913043;0.17647058823529413;0.06060606060606061;0.06060606060606061;0.06060606060606061
Pieza_12_foto649;12;649;74;74;74;71;71;73;74;74;74;74;74;74;74;63;63;63;65;67;81;82;82;82;82;82;82;82;82;82;82;83;84;84;86;86;86;86;86;86;85;84;84;84;84;84;84;84;81;81;81;81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047619047619047616;0.047619047619047616;0.32558139534883723;0.4186046511627907;0.4186046511627907;0.4186046511627907;0.4186046511627907;0.27906976744186046;0.09411764705882353;0.047619047619047616;0.047619047619047616;0.047619047619047616;0.047619047619047616;0.047619047619047616;0.047619047619047616;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto667;12;667;57;57;57;57;57;57;58;58;58;58;58;58;59;59;59;60;60;60;60;60;59;59;60;61;61;63;65;65;65;65;65;65;65;65;65;66;66;67;67;67;67;67;67;67;67;66;65;65;65;65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606061;0.06060606060606061;0.1791044776119403;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.11940298507462686;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto685;12;685;53;53;53;53;54;54;55;55;56;57;57;58;58;58;59;59;60;60;60;61;61;62;63;63;63;64;64;65;65;65;65;66;66;66;66;66;66;66;66;67;67;67;67;67;67;67;67;67;67;67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373
Pieza_12_foto686;12;686;53;53;53;53;54;57;58;59;59;59;59;59;59;60;60;61;62;64;64;64;64;64;65;66;66;68;68;69;71;71;73;74;74;75;75;76;80;80;80;80;79;79;78;77;77;77;77;77;78;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05333333333333334;0.05333333333333334;0.21052631578947367;1.8;1.8;1.8;1.5;1.2658227848101267;1.1645569620253164;0.6153846153846154;0.4675324675324675;0.4675324675324675;0.4675324675324675;0.4675324675324675;0.4675324675324675;0.8205128205128205;1.2658227848101267
Pieza_12_foto702;12;702;67;67;67;65;65;65;65;64;63;63;63;63;63;63;57;57;57;57;59;61;61;61;61;61;60;59;59;59;59;59;59;59;59;61;61;61;61;61;61;61;60;60;60;61;61;61;61;61;60;60;37.3134328358209;37.3134328358209;37.3134328358209;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;39.0625;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;43.85964912280702;43.85964912280702;43.85964912280702;43.85964912280702;42.3728813559322;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;41.666666666666664;42.3728813559322;42.3728813559322;42.3728813559322;42.3728813559322;42.3728813559322;42.3728813559322;42.3728813559322;42.3728813559322;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;41.666666666666664;41.666666666666664;41.666666666666664;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;41.666666666666664;41.666666666666664
