img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70
Pieza_01_foto504;1;504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.09375;14.375;25.15625;28.90625;85.625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.171875;14.0625;26.71875;68.828125;77.890625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto521;1;521;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;78.203125;34.921875;28.203125;27.265625;23.90625;20.234375;19.0625;6.640625;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;62.265625;34.53125;32.109375;30.546875;23.125;14.6875;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto522;1;522;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;86.71875;62.8125;61.953125;48.828125;12.5;11.796875;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;90.625;68.75;44.765625;20.15625;20.15625;20.15625;20.15625;20.15625;20.15625;20.15625;20.15625;6.015625
Pieza_01_foto545;1;545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.739583333333334;17.395833333333332;19.375;19.6875;49.791666666666664;65.46875;65.46875;65.46875;71.71875;73.02083333333333;74.0625;84.47916666666667;96.5625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.260416666666668;63.59375;63.59375;63.59375;63.59375;63.59375;63.59375;63.59375;63.59375;87.86458333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto549;1;549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.5;51.5;51.5;50.458333333333336;43.75;30.375;24.875;24.875;24.875;24.875;33.958333333333336;42.0;42.0;42.0;45.583333333333336;45.75;51.041666666666664;54.125;54.125;54.125;54.125;39.666666666666664;18.666666666666668;5.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto550;1;550;70.0;67.31818181818181;66.375;67.0;73.25;58.34090909090909;19.352272727272727;21.5;50.32954545454545;56.38636363636363;49.30681818181818;28.022727272727273;13.056818181818182;19.90909090909091;31.71590909090909;40.72727272727273;64.20454545454545;38.18181818181818;19.738636363636363;14.306818181818182;5.75;13.125;32.06818181818182;43.10227272727273;56.39772727272727;32.17045454545455;0.0;0.0;1.7613636363636365;30.647727272727273;19.477272727272727;0.0;0.0;28.068181818181817;31.022727272727273;79.5;78.27272727272727;81.22727272727273;84.0;94.43181818181819;95.67045454545455;74.5340909090909;74.5;90.45454545454545;73.48863636363636;60.76136363636363;65.0;81.42045454545455;45.45454545454545;44.89772727272727;57.42045454545455;69.4090909090909;69.76136363636364;41.75;24.125;20.806818181818183;9.125;0.0;0.0;0.42045454545454547;0.75;0.0;4.5227272727272725;30.625;27.420454545454547;18.329545454545453;7.8977272727272725;23.920454545454547;37.05681818181818;48.94318181818182
Pieza_01_foto565;1;565;0.0;0.0;0.0;0.0;0.0;0.0;5.725;15.0;18.625;64.15;71.15;71.125;79.375;67.275;64.65;59.2;37.5;42.175;49.75;50.725;63.15;87.375;96.125;94.3;81.95;66.8;62.75;62.75;62.75;60.525;57.0;57.0;59.85;61.75;48.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6;38.425;57.25;57.25;59.45;64.6;64.125;64.075;28.925;19.0;22.7;32.075;70.025;94.625;94.625;94.625;94.625;94.625;92.475;79.85;77.75;72.45;43.5;43.5;43.5;43.5;43.5
Pieza_01_foto566;1;566;0.0;0.0;0.0;0.0;20.88888888888889;87.18055555555556;93.51388888888889;93.25;89.01388888888889;86.125;86.05555555555556;85.5;87.11111111111111;100.0;100.0;100.0;100.0;100.0;95.0;91.0;78.375;73.97222222222223;65.51388888888889;65.125;71.81944444444444;83.25;81.86111111111111;71.875;59.5;58.0;58.40277777777778;59.34722222222222;55.0;46.47222222222222;45.375;0.0;0.0;0.0;0.0;0.0;0.0;26.958333333333332;61.291666666666664;72.68055555555556;61.708333333333336;46.888888888888886;67.41666666666667;93.875;100.0;100.0;100.0;100.0;100.0;96.38888888888889;93.5;93.5;81.91666666666667;56.80555555555556;49.513888888888886;44.513888888888886;34.638888888888886;8.26388888888889;0.0;19.444444444444443;49.041666666666664;51.583333333333336;51.75;48.416666666666664;26.86111111111111;22.75
Pieza_01_foto604;1;604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.5;42.4375;53.0;53.0;53.0;52.375;51.75;67.6875;76.59375;71.125;72.1875;73.59375;73.875;74.0625;74.625;80.03125;90.75;90.75;90.75;86.03125;77.25;77.25;77.25;77.25;78.15625;81.5;81.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03125;0.125;17.34375;33.0625;53.5625;68.40625;97.3125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto605;1;605;0.0;0.0;0.0;23.46875;80.27083333333333;58.583333333333336;40.583333333333336;23.697916666666668;44.5;100.0;96.41666666666667;94.125;90.375;74.40625;42.0625;40.645833333333336;85.97916666666667;93.52083333333333;11.604166666666666;8.354166666666666;63.5;63.25;66.09375;66.14583333333333;43.78125;14.75;11.9375;33.177083333333336;48.25;25.770833333333332;23.21875;49.4375;46.697916666666664;26.291666666666668;26.125;0.0;0.0;0.0;0.0;44.645833333333336;80.11458333333333;87.53125;88.65625;100.0;100.0;100.0;100.0;95.77083333333333;73.98958333333333;60.520833333333336;40.541666666666664;17.15625;59.052083333333336;84.8125;52.677083333333336;60.8125;71.0;55.59375;59.375;44.958333333333336;37.75;11.5625;0.0;27.28125;42.40625;35.260416666666664;35.53125;2.40625;0.0;0.0
Pieza_01_foto621;1;621;51.875;51.875;51.875;51.875;51.875;51.875;51.791666666666664;51.75;51.75;51.75;51.75;51.75;67.5;75.375;75.375;71.08333333333333;62.416666666666664;62.25;57.625;56.875;56.875;56.875;50.625;29.875;32.416666666666664;33.25;33.166666666666664;31.958333333333332;30.0;11.833333333333334;0.0;0.0;24.25;29.125;29.125;34.25;34.25;34.25;34.25;34.25;39.291666666666664;62.375;66.125;67.625;74.45833333333333;81.5;92.125;89.54166666666667;88.25;88.25;88.25;88.25;88.25;69.20833333333333;61.0;61.0;61.0;61.0;61.0;62.208333333333336;75.875;82.125;73.875;73.875;78.45833333333333;87.625;87.625;87.625;87.625;87.625
Pieza_01_foto638;1;638;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0625;13.5;13.5;18.15625;29.15625;49.03125;64.875;64.875;64.875;51.46875;41.25;38.25;38.25;48.34375;63.75;63.75;63.75;64.09375;36.4375;30.375;30.375;22.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.09375;15.9375;28.375;41.28125;61.0;90.25;90.25;90.25;90.09375;81.90625;71.5;71.5;71.5;71.5;84.0625;83.25;83.25;83.25;83.25;80.1875;72.375;72.375;76.9375;77.96875;69.25
Pieza_01_foto76;1;76;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;84.84375;68.90625;60.078125;37.578125;7.03125;3.515625;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;89.296875;39.375;20.390625;0.0;0.0
Pieza_01_foto77;1;77;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;88.828125;61.09375;22.65625;11.796875;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;92.265625;84.53125;37.96875;0.0;0.0;0.0;0.0
Pieza_01_foto98;1;98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.640625;20.15625;34.921875;58.671875;85.078125;100.0;100.0;100.0;100.0;100.0;94.453125;88.90625;88.90625;88.90625;88.90625;88.4375;87.96875;87.96875;87.96875;87.96875;87.96875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.078125;25.46875;38.359375;58.4375;70.9375;77.890625;88.671875;96.875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto99;1;99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.234375;26.71875;26.71875;26.71875;23.59375;3.3984375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.9453125;94.8828125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.4375;53.9453125;77.578125;96.5625;100.0;100.0;100.0;96.5234375;86.09375;86.09375;86.09375;86.09375
Pieza_02_foto0;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.6875;92.03125;92.03125;92.03125;92.03125;92.03125;92.03125;92.03125;92.03125;92.03125;92.03125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.3125;52.34375;68.38541666666667;69.32291666666667;70.3125;70.3125;70.3125;70.3125;70.3125;70.3125;70.3125;70.3125;85.41666666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto106;2;106;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;92.734375;77.890625;71.71875;71.71875;62.03125;52.34375;28.90625;28.90625;28.90625;28.90625;28.90625;28.90625;25.703125;15.078125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;98.4375;80.15625;60.46875;34.375;22.03125;15.15625;15.15625;15.15625;12.890625;0.0;0.0;0.0;0.0
Pieza_02_foto107;2;107;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;99.140625;98.28125;98.28125;98.28125;70.46875;59.296875;21.09375;12.578125;12.109375;11.796875;11.484375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;93.984375;87.34375;86.875;83.515625;80.15625;80.15625;76.40625;68.046875;45.0;42.03125;14.375
Pieza_02_foto121;2;121;74.53125;74.53125;74.53125;74.53125;74.53125;74.53125;74.53125;74.53125;74.53125;74.53125;74.53125;58.229166666666664;50.78125;50.78125;50.78125;50.78125;50.78125;55.3125;55.3125;55.3125;55.3125;55.3125;46.822916666666664;29.84375;29.84375;29.84375;23.59375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.3125;20.3125;20.3125;20.3125;20.3125;20.3125;22.916666666666668;28.125;28.125;39.6875;39.6875;39.6875;37.5;33.125;32.239583333333336;15.9375;15.9375;15.9375;15.9375;15.9375;18.28125;18.28125;18.28125;18.28125;18.28125;17.604166666666668;8.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto122;2;122;0.0;0.0;0.0;0.0;0.0;22.161458333333332;41.25;41.25;46.796875;63.59375;64.375;86.875;100.0;100.0;77.96875;61.25;61.25;73.984375;80.859375;100.0;100.0;100.0;86.77083333333333;30.0;30.0;35.104166666666664;77.65625;77.65625;79.6875;74.47916666666667;73.09895833333333;49.375;49.375;52.708333333333336;60.78125;0.0;0.0;0.0;0.0;0.0;7.265625;12.5;12.5;26.171875;57.34375;62.1875;69.453125;82.109375;82.03125;82.03125;65.9375;66.484375;82.36979166666667;90.15625;90.15625;92.578125;74.34895833333333;57.291666666666664;12.526041666666666;10.625;19.973958333333332;48.90625;48.90625;90.59895833333333;100.0;100.0;30.286458333333332;0.0;0.0;0.0
Pieza_02_foto134;2;134;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;94.296875;86.5625;84.296875;83.359375;82.578125;43.671875;25.3125;23.046875;5.703125;48.90625;48.90625;48.90625;48.90625;48.90625;48.90625;48.90625;48.90625;57.65625;73.125;91.09375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;91.328125;61.71875;16.25;0.0
Pieza_02_foto135;2;135;13.28125;13.28125;13.28125;16.52777777777778;60.03472222222222;72.03125;28.854166666666668;0.0;3.107638888888889;5.0;87.86458333333333;100.0;45.46875;28.125;30.32986111111111;52.708333333333336;70.20833333333333;65.36458333333333;43.19444444444444;35.15625;35.15625;44.91319444444444;71.25;63.125;27.725694444444443;37.517361111111114;52.5;87.79513888888889;100.0;100.0;100.0;94.32291666666667;51.25;14.756944444444445;0.0;62.03125;38.767361111111114;25.850694444444443;37.951388888888886;64.84375;92.95138888888889;89.86111111111111;49.583333333333336;35.329861111111114;40.520833333333336;77.70833333333333;100.0;67.30902777777777;18.4375;18.489583333333332;36.68402777777778;76.04166666666667;86.61458333333333;59.791666666666664;51.614583333333336;55.46875;63.21180555555556;100.0;100.0;72.08333333333333;57.482638888888886;79.60069444444444;97.88194444444444;100.0;100.0;100.0;100.0;71.47569444444444;9.35763888888889;0.0
Pieza_02_foto164;2;164;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;80.10416666666667;80.0;80.0;80.0;74.0625;57.760416666666664;48.90625;48.90625;48.90625;48.90625;48.90625;57.083333333333336;58.802083333333336;63.177083333333336;71.40625;67.70833333333333;54.21875;52.03125;52.03125;52.03125;52.03125;44.114583333333336;28.28125;28.28125;28.28125;28.28125;86.40625;86.40625;86.40625;86.40625;86.40625;86.40625;86.40625;86.40625;95.46875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.98958333333333;50.625;23.59375;8.229166666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto165;2;165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6875;23.229166666666668;89.47916666666667;90.15625;90.15625;90.15625;90.15625;84.6875;9.21875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.78125;85.78125;85.78125;85.78125;85.78125;85.78125;68.48958333333333;2.96875;2.96875;2.96875;2.96875;2.96875;13.541666666666666;37.864583333333336;46.25;46.25;46.25;46.25;52.34375;73.17708333333333;84.84375;84.84375;84.84375;84.84375;71.25;36.25
Pieza_02_foto183;2;183;14.6875;14.6875;14.6875;14.6875;39.58984375;52.96875;38.57421875;0.0;0.5078125;9.296875;16.0546875;52.01171875;53.90625;24.8828125;0.0;0.0;15.25390625;22.03125;51.62109375;51.5625;36.23046875;10.95703125;0.0;0.0;8.69140625;57.34375;57.34375;42.44140625;35.3125;19.9609375;14.84375;29.04296875;65.3515625;66.5625;52.55859375;12.03125;2.96875;0.0;0.0;22.63671875;41.5625;33.4765625;1.54296875;21.796875;38.3203125;60.91796875;85.1953125;99.70703125;51.2109375;0.0;0.0;0.0;0.0;69.62890625;87.34375;46.93359375;0.0;0.0;0.0;0.0;33.26171875;38.4375;27.6953125;20.625;20.9375;37.75390625;47.5;54.21875;56.5625;35.21484375
Pieza_02_foto184;2;184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.6953125;28.5546875;46.484375;49.375;49.375;49.375;21.0546875;8.59375;8.59375;8.59375;8.75;15.546875;29.1796875;43.046875;45.6640625;68.359375;100.0;100.0;100.0;100.0;82.265625;79.0625;79.0625;59.3359375;34.53125;34.6875;34.6875;37.2265625;0.0;0.0;0.0;2.890625;12.578125;15.78125;28.046875;34.53125;34.53125;57.4609375;86.5625;93.28125;100.0;100.0;71.328125;43.5546875;17.96875;9.6875;8.75;8.125;8.125;8.125;8.125;15.390625;56.09375;68.59375;75.15625;75.15625;48.3984375;28.0078125;7.03125;1.7578125;0.0;0.0;0.0
Pieza_02_foto199;2;199;23.28125;23.10763888888889;27.34375;56.78819444444444;78.90625;62.62152777777778;39.75694444444444;27.65625;49.392361111111114;61.71875;92.88194444444444;100.0;56.05902777777778;20.0;10.208333333333334;0.0;10.121527777777779;42.5;42.15277777777778;39.0625;25.74652777777778;16.979166666666668;35.295138888888886;61.18055555555556;64.51388888888889;52.25694444444444;40.416666666666664;79.60069444444444;87.30902777777777;94.53125;94.53125;94.53125;91.37152777777777;74.09722222222223;53.125;38.59375;29.07986111111111;11.23263888888889;6.71875;10.833333333333334;19.6875;30.78125;21.875;32.048611111111114;74.53125;91.64930555555556;100.0;100.0;100.0;83.33333333333333;30.15625;15.9375;62.204861111111114;99.96527777777777;82.96875;43.072916666666664;35.885416666666664;39.375;27.65625;37.447916666666664;35.22569444444444;33.645833333333336;41.64930555555556;74.94791666666667;84.16666666666667;86.5625;83.125;36.892361111111114;1.7881944444444444;0.0
Pieza_02_foto200;2;200;48.75;48.75;58.21180555555556;71.40625;70.05208333333333;65.59027777777777;68.22916666666667;75.78125;56.99652777777778;43.75;50.885416666666664;52.11805555555556;10.520833333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.15972222222222;69.21875;69.11458333333333;68.28125;80.22569444444444;81.47569444444444;69.75694444444444;68.4375;59.427083333333336;0.0;0.3125;10.78125;31.614583333333332;78.75;39.21875;22.395833333333332;14.53125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.138888888888889;35.9375;34.010416666666664;28.125;21.71875;1.3020833333333333;0.0;9.305555555555555;43.4375;45.173611111111114;59.0625;44.201388888888886;57.5;57.5;66.45833333333333;86.25;91.38888888888889;90.32986111111111;53.62847222222222;24.98263888888889;19.427083333333332;14.20138888888889;24.0625
Pieza_02_foto217;2;217;0.0;0.0;0.0;0.0;0.0;0.0;18.09375;51.09375;51.34375;60.53125;65.46875;65.46875;66.53125;69.875;68.59375;68.59375;68.59375;68.59375;76.90625;100.0;100.0;100.0;91.0;77.5;77.5;77.5;82.0;100.0;100.0;100.0;100.0;61.625;56.40625;56.40625;56.40625;0.0;0.0;0.0;0.0;0.0;0.0;0.59375;6.4375;20.9375;56.5625;56.5625;61.1875;54.03125;40.28125;37.96875;20.03125;3.75;12.96875;18.625;77.59375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;78.1875;49.78125;48.4375;48.4375;53.96875;36.4375;33.75;33.75
Pieza_02_foto218;2;218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.46875;30.78125;49.53125;50.859375;51.25;70.3125;77.96875;77.96875;77.96875;77.96875;70.3125;62.65625;49.84375;49.84375;49.453125;45.0;45.0;45.0;39.453125;22.421875;20.625;65.3125;65.3125;65.3125;65.3125;58.828125;42.96875;36.328125;33.59375;32.421875;29.453125;26.328125;28.203125;29.53125;31.640625;37.96875;37.96875;37.96875;37.96875;37.96875;49.6875;58.828125;70.0;79.84375;84.140625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto234;2;234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.3984375;23.4375;23.4375;23.4375;12.734375;54.0625;78.59375;78.59375;78.59375;83.9453125;100.0;100.0;100.0;100.0;100.0;100.0;99.6875;76.40625;71.484375;66.5625;51.6015625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.28125;33.75;52.3046875;53.90625;54.0625;53.984375;53.59375;59.375;60.15625;60.15625;48.7890625;34.0234375;23.28125;23.28125;29.84375;49.53125;49.53125;49.53125;43.7109375;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto235;2;235;0.0;0.0;0.0;0.0;0.0;0.0;15.1875;71.875;71.875;75.03125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;40.46875;0.0;0.0;0.0;0.0;6.75;19.21875;38.78125;55.6875;77.1875;77.1875;74.15625;65.46875;47.5;40.21875;36.40625;36.40625;36.40625;19.0625;19.0625;19.0625;19.0625;21.375;24.875;25.3125;25.3125;25.3125;30.78125;72.78125;68.8125;67.34375;66.90625;64.21875;64.21875;62.3125;2.40625;0.0;0.0;0.0;0.0;0.0;0.0;12.3125;25.25;25.3125;25.3125;13.34375;1.9375;0.9375;0.9375;0.9375;11.40625;15.40625
Pieza_02_foto250;2;250;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.859375;52.890625;74.0625;74.0625;74.0625;74.0625;74.0625;74.0625;74.0625;74.0625;58.671875;32.8125;18.4375;18.4375;18.4375;17.96875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.4375;43.4375;43.4375;43.4375;43.4375;43.4375;43.4375;43.4375;42.8125;32.96875;27.1875;27.1875;27.1875;27.1875;26.328125
Pieza_02_foto251;2;251;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.671875;59.375;73.671875;95.859375;100.0;100.0;100.0;100.0;82.6953125;74.84375;74.84375;68.125;65.15625;50.78125;50.0;40.2734375;15.8203125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.9375;30.9375;30.9375;28.5546875;15.5078125;0.0;8.4375;16.875;21.3671875;25.15625;25.15625;25.15625;34.21875;58.359375;79.453125;84.4140625;86.9921875;90.5859375;70.46875;38.0859375;29.6484375;20.390625;12.03125;12.03125;12.03125;13.3984375;21.3671875;42.1484375;48.4375;48.4375;45.8203125;35.0390625;11.6015625;0.0;0.0
Pieza_02_foto269;2;269;0.0;0.0;0.0;0.0;0.0;16.75;31.25;31.25;30.875;29.375;29.375;35.0;71.0;80.78125;80.78125;94.03125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;75.53125;36.15625;17.65625;17.65625;17.65625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.3125;71.875;71.875;65.0;35.0;35.0;35.0;35.0;35.0;34.9375;31.0;30.46875;30.46875;27.5;15.40625;7.9375;13.25;21.15625;21.25;21.25
Pieza_02_foto27;2;27;92.03125;92.03125;92.03125;92.03125;92.03125;92.23958333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;87.5;85.36458333333333;83.80208333333333;81.97916666666667;73.33333333333333;52.083333333333336;40.15625;40.15625;28.333333333333332;24.53125;24.53125;89.53125;89.53125;89.53125;81.40625;81.40625;81.40625;85.46875;85.46875;85.46875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;96.40625;89.21875;89.21875;89.21875;89.21875;89.21875;50.833333333333336;45.3125;45.0;40.833333333333336;28.385416666666668;12.135416666666666;7.8125;7.34375;6.666666666666667;6.145833333333333;0.0;0.0;0.0
Pieza_02_foto270;2;270;28.59375;28.59375;28.59375;28.59375;28.59375;28.59375;28.59375;28.59375;28.59375;56.71875;67.34375;70.15625;72.890625;81.5625;89.21875;89.21875;89.21875;89.21875;89.21875;89.21875;83.4375;68.4375;53.671875;40.15625;34.0625;34.0625;34.0625;16.5625;12.96875;12.265625;11.640625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto28;2;28;49.53125;49.53125;49.53125;49.53125;49.90625;50.15625;62.15625;72.84375;81.25;100.0;100.0;100.0;98.375;77.09375;40.84375;38.4375;38.4375;38.4375;38.4375;40.0625;46.5625;48.1875;50.625;45.15625;41.40625;41.40625;41.40625;41.875;47.5625;54.21875;54.21875;54.0;53.21875;33.0625;20.71875;100.0;100.0;100.0;90.15625;83.59375;82.65625;74.46875;72.8125;72.8125;75.6875;83.375;85.46875;70.8125;49.21875;41.53125;38.90625;35.78125;23.28125;12.53125;0.0;11.96875;13.46875;14.28125;36.03125;41.84375;48.71875;53.65625;41.15625;16.9375;0.0;0.0;0.0;0.0;0.0;0.0
