img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30
Pieza_12_foto195;12;195;0.0;6.145833333333333;31.875;31.8359375;42.369791666666664;81.09375;83.7890625;44.361979166666664;32.96875;51.1328125;76.015625;87.34375;67.94270833333333;51.7578125;51.40625;17.1875;19.1015625;18.8671875;60.8984375;77.60416666666667;70.625;32.3828125;1.2890625;0.0;62.799479166666664;100.0;96.0546875;27.552083333333332;0.0;0.0
Pieza_12_foto217;12;217;0.0;0.0;0.0;0.0;0.0;24.285714285714285;64.24107142857143;75.37946428571429;80.46875;74.88839285714286;67.47767857142857;50.78125;45.78125;59.35267857142857;75.46875;0.0;0.0;1.6294642857142858;20.602678571428573;53.526785714285715;79.91071428571429;90.66964285714286;96.16071428571429;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto218;12;218;35.5078125;30.598958333333332;50.338541666666664;56.197916666666664;73.2421875;79.03645833333333;59.140625;45.546875;37.135416666666664;65.10416666666667;77.12239583333333;70.96354166666667;46.640625;49.2578125;61.822916666666664;18.75;19.544270833333332;16.575520833333332;36.640625;59.140625;67.1875;37.890625;32.356770833333336;83.80208333333333;93.7890625;88.59375;82.48697916666667;27.630208333333332;24.661458333333332;15.052083333333334
Pieza_12_foto24;12;24;0.0;0.0;0.0;1.6517857142857142;52.47767857142857;85.625;81.33928571428571;56.473214285714285;53.75;53.92857142857143;78.10267857142857;87.25446428571429;100.0;70.625;50.513392857142854;0.0;0.0;0.0;21.160714285714285;71.36160714285714;73.4375;69.95535714285714;61.42857142857143;55.29017857142857;67.1875;92.90178571428571;100.0;90.64732142857143;55.066964285714285;55.0
Pieza_12_foto240;12;240;0.0;0.0;0.0;9.242788461538462;17.66826923076923;26.754807692307693;74.67548076923077;91.00961538461539;66.43028846153847;45.73317307692308;70.55288461538461;60.78125;49.07451923076923;24.951923076923077;15.625;0.0;0.0;20.697115384615383;45.03605769230769;48.47355769230769;34.11057692307692;78.29326923076923;76.34615384615384;0.0;60.73317307692308;100.0;100.0;93.67788461538461;14.36298076923077;0.0
Pieza_12_foto241;12;241;35.80965909090909;32.20170454545455;27.03125;35.22727272727273;54.6875;82.8125;92.9403409090909;88.90625;89.16193181818181;90.01420454545455;92.03125;86.49147727272727;79.84375;78.05397727272727;72.5;2.65625;5.965909090909091;48.49431818181818;80.45454545454545;100.0;100.0;97.69886363636364;55.61079545454545;57.8125;100.0;100.0;100.0;92.41477272727273;45.79545454545455;15.9375
Pieza_12_foto25;12;25;0.0;0.0;0.0;0.0;4.565972222222222;20.677083333333332;23.90625;23.90625;35.364583333333336;49.77430555555556;79.20138888888889;86.09375;86.09375;81.84027777777777;90.0;0.0;0.0;0.0;43.298611111111114;78.50694444444444;89.375;86.38888888888889;82.65625;88.45486111111111;100.0;97.72569444444444;48.31597222222222;25.9375;50.729166666666664;75.9375
Pieza_12_foto264;12;264;41.40625;39.505208333333336;30.0;31.197916666666668;64.765625;76.09375;76.25;82.91666666666667;98.75;93.33333333333333;77.29166666666667;55.989583333333336;18.046875;12.057291666666666;11.5625;0.0;0.0;0.0;46.354166666666664;100.0;100.0;97.99479166666667;84.6875;84.6875;49.088541666666664;31.692708333333332;7.578125;0.0;0.0;0.0
Pieza_12_foto265;12;265;0.0;0.0;0.0;0.0;2.0052083333333335;17.03125;17.03125;49.010416666666664;74.21875;74.21875;66.77083333333333;45.0;45.0;45.0;45.0;0.0;0.0;0.0;0.0;41.015625;100.0;100.0;85.859375;72.47395833333333;71.875;18.4375;0.0;0.0;0.0;0.0
Pieza_12_foto288;12;288;0.0;0.0;0.0;9.583333333333334;30.703125;58.072916666666664;62.005208333333336;64.21875;84.03645833333333;88.59375;82.99479166666667;78.59375;73.72395833333333;53.880208333333336;51.71875;0.0;0.0;0.0;0.0;0.0;24.713541666666668;34.895833333333336;38.255208333333336;31.510416666666668;23.177083333333332;27.317708333333332;23.072916666666668;26.145833333333332;23.28125;27.083333333333332
Pieza_12_foto289;12;289;12.5;13.870192307692308;14.6875;15.733173076923077;67.71634615384616;83.32932692307692;90.8173076923077;66.18990384615384;57.34375;26.39423076923077;39.13461538461539;55.91346153846154;61.16586538461539;31.754807692307693;15.528846153846153;41.71875;40.75721153846154;63.88221153846154;76.10576923076923;92.98076923076923;100.0;93.28125;49.67548076923077;9.771634615384615;5.685096153846154;64.00240384615384;67.41586538461539;82.65625;48.88221153846154;2.2596153846153846
Pieza_12_foto312;12;312;82.8125;57.92613636363637;61.80397727272727;70.79545454545455;67.32954545454545;66.875;83.32386363636364;71.6903409090909;36.03693181818182;46.27840909090909;76.36363636363636;76.875;77.96875;97.6278409090909;80.15625;23.90625;41.39204545454545;86.875;84.17613636363636;85.05681818181819;78.53693181818181;54.36079545454545;3.0681818181818183;4.161931818181818;55.21306818181818;100.0;100.0;72.54261363636364;15.042613636363637;4.6875
Pieza_12_foto313;12;313;39.53125;39.53125;39.53125;38.78125;37.65625;48.6875;83.59375;83.59375;83.59375;74.15625;48.0625;37.0625;21.4375;18.75;18.75;13.28125;13.28125;13.28125;13.28125;20.21875;71.15625;100.0;100.0;82.65625;27.75;15.9375;2.34375;0.0;0.0;0.0
Pieza_12_foto333;12;333;0.0;0.0;0.0;0.0;0.0;3.1510416666666665;32.630208333333336;60.963541666666664;86.92708333333333;87.65625;87.65625;65.390625;61.40625;61.40625;61.40625;0.0;0.0;0.0;0.0;0.0;17.213541666666668;93.125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto334;12;334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.859375;65.390625;65.46875;63.854166666666664;30.130208333333332;30.0;30.0;30.0;0.0;0.0;0.0;0.0;11.666666666666666;58.255208333333336;82.55208333333333;97.36979166666667;100.0;100.0;83.671875;76.5625;76.5625;80.9375;85.3125
Pieza_12_foto358;12;358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7838541666666667;40.104166666666664;45.234375;34.739583333333336;50.859375;82.65625;82.65625;84.83072916666667;0.0;1.9791666666666667;23.502604166666668;29.596354166666668;18.90625;0.0;10.078125;55.8984375;74.28385416666667;68.125;89.375;98.48958333333333;72.03125;85.20833333333333;100.0
Pieza_12_foto359;12;359;80.15625;72.8125;65.9375;66.09375;73.125;73.4375;42.37847222222222;20.520833333333332;14.184027777777779;26.73611111111111;42.30902777777778;39.375;34.947916666666664;50.520833333333336;53.4375;100.0;100.0;100.0;100.0;100.0;80.71180555555556;3.4375;0.0;0.0;0.0;30.01736111111111;41.09375;14.20138888888889;0.0;0.0
Pieza_12_foto382;12;382;0.0;2.5833333333333335;50.65625;85.58333333333333;54.979166666666664;37.479166666666664;30.072916666666668;54.302083333333336;62.052083333333336;37.8125;22.3125;84.95833333333333;57.21875;44.53125;44.53125;0.0;16.208333333333332;52.020833333333336;35.28125;28.75;29.875;57.729166666666664;99.54166666666667;48.364583333333336;0.0;38.46875;95.23958333333333;46.927083333333336;2.9479166666666665;0.0
Pieza_12_foto383;12;383;60.78125;60.78125;60.78125;59.84375;59.375;61.302083333333336;98.02083333333333;100.0;100.0;88.56770833333333;70.9375;68.359375;48.671875;41.354166666666664;39.0625;0.0;0.0;0.0;0.0;0.0;47.213541666666664;100.0;100.0;83.75;43.75;43.229166666666664;19.036458333333332;0.0;0.0;0.0
Pieza_12_foto406;12;406;49.53125;49.53125;46.5625;46.5625;46.5625;47.03125;86.53125;100.0;100.0;95.65625;56.28125;52.34375;49.40625;48.03125;49.03125;0.0;0.0;0.0;0.0;0.0;28.1875;87.1875;87.1875;87.1875;18.9375;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto407;12;407;0.0;0.0;4.7265625;28.4375;11.380208333333334;0.0;2.96875;34.244791666666664;93.50260416666667;94.34895833333333;66.09375;66.09375;61.276041666666664;54.53125;64.77864583333333;0.0;0.0;4.635416666666667;64.01041666666667;87.76041666666667;67.68229166666667;60.15625;88.75;98.52864583333333;82.34375;82.34375;80.0;45.3125;16.276041666666668;14.375
Pieza_12_foto474;12;474;36.71875;36.71875;36.71875;36.71875;41.9375;91.09375;100.0;100.0;95.6875;17.59375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.03125;71.375;100.0;100.0;70.65625;1.78125;0.0;0.0;0.0;0.0
Pieza_12_foto475;12;475;0.0;0.0;0.0;0.0;0.0;24.107142857142858;76.45089285714286;80.0;80.0;89.88839285714286;100.0;100.0;94.64285714285714;93.75;93.75;0.0;0.0;0.0;19.084821428571427;64.79910714285714;83.68303571428571;93.57142857142857;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto49;12;49;0.0;0.0;0.0;0.0;21.919642857142858;86.31696428571429;100.0;97.8125;90.53571428571429;90.46875;90.46875;90.46875;94.55357142857143;100.0;100.0;0.0;0.0;0.0;0.0;19.665178571428573;81.00446428571429;96.42857142857143;100.0;100.0;88.4375;88.4375;93.39285714285714;100.0;100.0;100.0
Pieza_12_foto490;12;490;0.0;0.0;0.0;0.0;0.0;52.473958333333336;100.0;100.0;57.291666666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.625;100.0;100.0;97.21354166666667;3.6458333333333335;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto491;12;491;24.0625;24.0625;24.0625;24.0625;24.0625;49.6875;98.40625;100.0;100.0;76.125;40.3125;37.15625;26.71875;26.71875;26.71875;0.0;0.0;0.0;0.0;0.0;0.0;37.78125;97.53125;100.0;91.0625;28.28125;0.0;0.0;0.0;0.0
Pieza_12_foto50;12;50;70.625;70.625;70.96354166666667;72.65625;74.40104166666667;100.0;100.0;100.0;97.109375;82.65625;78.95833333333333;62.708333333333336;75.88541666666667;78.4375;78.4375;16.09375;16.09375;16.09375;17.65625;58.541666666666664;100.0;100.0;100.0;100.0;100.0;81.30208333333333;16.848958333333332;15.9375;15.9375;15.9375
Pieza_12_foto509;12;509;0.0;0.0;0.0;0.0;0.0;24.505208333333332;72.65625;98.77604166666667;100.0;100.0;76.82291666666667;74.84375;74.84375;74.84375;74.84375;0.0;0.0;0.0;0.0;34.661458333333336;91.796875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto510;12;510;0.0;0.0;0.0;0.0;0.0;0.0;27.526041666666668;88.125;100.0;83.359375;66.40625;62.5;65.26041666666667;80.49479166666667;80.78125;0.0;0.0;0.0;0.0;0.0;47.34375;100.0;100.0;96.328125;91.71875;87.99479166666667;80.9375;80.9375;86.640625;92.34375
Pieza_12_foto524;12;524;0.0;0.0;0.0;0.0;0.0;3.4375;56.302083333333336;94.11458333333333;100.0;100.0;84.765625;73.59375;73.59375;73.59375;73.59375;0.0;0.0;0.0;0.0;4.010416666666667;81.35416666666667;100.0;100.0;65.18229166666667;56.71875;56.71875;57.65625;76.40625;76.40625;76.40625
Pieza_12_foto525;12;525;0.0;0.0;0.0;0.0;0.0;0.859375;21.901041666666668;70.98958333333333;100.0;100.0;91.5625;74.6875;74.6875;74.6875;74.6875;0.0;0.0;0.0;0.0;1.2760416666666667;76.796875;100.0;100.0;88.4375;79.6875;79.58333333333333;79.375;79.375;91.875;100.0
Pieza_12_foto540;12;540;0.0;0.0;0.0;0.0;0.0;33.567708333333336;87.34375;100.0;100.0;100.0;81.35416666666667;80.0;80.0;80.0;80.0;0.0;0.0;0.0;0.0;15.677083333333334;67.86458333333333;95.49479166666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto541;12;541;0.0;0.0;0.0;0.0;2.421875;50.15625;91.14583333333333;100.0;100.0;77.16145833333333;61.71875;61.71875;70.67708333333333;75.15625;75.15625;0.0;0.0;0.0;0.0;4.583333333333333;50.729166666666664;73.09895833333333;90.78125;90.78125;96.92708333333333;100.0;93.69791666666667;81.09375;81.09375;81.09375
Pieza_12_foto557;12;557;0.0;0.0;0.0;0.0;0.0;6.302083333333333;49.453125;89.53125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;7.604166666666667;82.5;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto558;12;558;0.0;0.0;0.0;0.0;0.0;11.432291666666666;65.0;98.85416666666667;100.0;97.31770833333333;81.38020833333333;81.25;82.23958333333333;100.0;100.0;0.0;0.0;0.0;0.0;30.546875;68.28125;88.46354166666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto576;12;576;0.0;0.0;0.0;0.0;0.0;43.92578125;68.671875;65.0;72.1875;91.30859375;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;19.23828125;72.12890625;91.953125;84.3359375;85.3125;85.3125;85.3125;92.890625;100.0;100.0;100.0;100.0
Pieza_12_foto592;12;592;0.0;0.0;0.0;0.0;0.0;41.71875;60.99609375;80.52734375;78.75;84.1015625;95.703125;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.8203125;56.58203125;100.0;72.1484375;38.8671875;46.93359375;92.40234375;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto593;12;593;0.0;0.0;0.0;0.0;0.0;3.75;52.734375;88.41145833333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;15.234375;73.02083333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto611;12;611;0.0;0.0;0.0;1.9010416666666667;13.229166666666666;32.630208333333336;81.875;86.53645833333333;94.53125;96.40625;98.203125;100.0;100.0;100.0;100.0;0.0;0.0;0.0;6.145833333333333;37.421875;100.0;100.0;95.41666666666667;86.25;86.25;93.125;100.0;100.0;100.0;100.0
Pieza_12_foto612;12;612;0.0;0.0;0.0;0.0;0.0;0.9375;49.244791666666664;68.30729166666667;87.83854166666667;100.0;100.0;94.81770833333333;86.71875;86.71875;86.71875;0.0;0.0;0.0;0.0;0.0;57.447916666666664;94.55729166666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto629;12;629;0.0;0.0;0.0;0.0;8.28125;46.302083333333336;67.109375;97.52604166666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;44.921875;87.34375;97.65625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto630;12;630;0.0;0.0;0.0;0.0;0.0;0.0;36.380208333333336;85.13020833333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;5.0;28.385416666666668;56.302083333333336;74.40104166666667;80.0;89.66145833333333;90.15625;90.15625;90.52083333333333;93.28125;99.01041666666667;100.0
Pieza_12_foto648;12;648;0.0;0.0;0.0;0.0;0.0;41.848958333333336;74.296875;100.0;82.52604166666667;77.96875;69.94791666666667;80.625;87.96875;96.09375;100.0;0.0;0.0;0.0;0.0;5.989583333333333;84.32291666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto649;12;649;0.0;0.0;0.0;0.0;7.209821428571429;30.446428571428573;64.50892857142857;91.85267857142857;100.0;93.48214285714286;86.62946428571429;81.71875;81.71875;94.77678571428571;100.0;0.0;0.0;0.0;0.0;46.07142857142857;100.0;100.0;100.0;86.875;86.875;86.875;94.375;100.0;100.0;88.4375
Pieza_12_foto666;12;666;44.6875;44.6875;44.6875;51.90625;62.96875;78.9375;100.0;100.0;100.0;75.0625;37.8125;37.8125;37.8125;37.8125;37.8125;48.4375;48.4375;48.4375;48.4375;59.15625;94.78125;100.0;100.0;100.0;56.0625;15.0;15.0;13.5;12.1875;12.1875
Pieza_12_foto667;12;667;0.0;0.0;0.0;0.0;0.0;0.052083333333333336;57.864583333333336;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;76.40625;100.0;100.0;54.739583333333336;37.65625;37.65625;26.458333333333332;23.59375;29.609375;35.625
Pieza_12_foto685;12;685;0.0;0.0;0.0;0.0;0.0;4.244791666666667;47.552083333333336;91.5625;100.0;100.0;100.0;91.27604166666667;89.53125;89.53125;89.53125;0.0;0.0;0.0;0.0;0.0;81.69270833333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto686;12;686;0.0;0.0;0.0;0.0;0.0;0.0;3.4375;42.682291666666664;80.703125;99.03645833333333;100.0;100.0;100.0;85.46875;85.46875;0.0;0.0;0.0;0.0;21.40625;76.30208333333333;96.74479166666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto702;12;702;0.0;0.0;0.0;0.0;0.0;33.515625;79.58333333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;1.1197916666666667;20.859375;99.81770833333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto703;12;703;76.40625;76.40625;74.5625;68.84375;85.875;90.78125;94.0;100.0;94.59375;58.8125;54.15625;16.25;16.25;16.25;16.25;100.0;96.78125;81.5625;81.5625;81.5625;90.3125;100.0;100.0;98.6875;30.0625;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto719;12;719;0.0;0.0;0.0;0.0;0.0;13.515625;84.921875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;72.76041666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto720;12;720;42.96875;42.96875;42.96875;42.96875;47.760416666666664;52.8125;52.8125;91.171875;100.0;100.0;39.375;17.03125;17.03125;17.03125;17.03125;13.125;13.125;2.0833333333333335;0.0;0.0;0.0;15.130208333333334;100.0;100.0;100.0;22.34375;0.0;0.0;0.0;0.0
Pieza_12_foto73;12;73;47.5;47.5;80.9375;100.0;84.546875;69.53125;35.78125;45.5;51.078125;49.6875;74.6875;92.03125;79.5;35.28125;33.90625;41.25;41.25;94.0625;100.0;81.015625;49.734375;14.375;5.5625;0.0;0.0;50.703125;58.71875;18.03125;12.96875;12.96875
Pieza_12_foto737;12;737;0.0;0.0;0.0;0.0;0.0;51.796875;100.0;100.0;100.0;92.96875;92.96875;94.140625;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;8.4375;55.390625;96.38020833333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto738;12;738;0.0;0.0;0.0;0.0;0.0;29.285714285714285;92.67857142857143;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;33.14732142857143;71.29464285714286;79.55357142857143;81.65178571428571;88.63839285714286;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto74;12;74;0.0;0.0;0.0;0.0;0.0;8.229166666666666;39.296875;62.005208333333336;97.03125;100.0;100.0;100.0;95.18229166666667;94.21875;94.21875;0.0;0.0;0.0;8.567708333333334;39.947916666666664;76.875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto754;12;754;44.375;44.375;44.375;55.78125;62.96875;80.02604166666667;100.0;100.0;72.29166666666667;30.78125;30.78125;30.78125;23.932291666666668;1.9270833333333333;0.0;0.0;0.0;0.0;7.213541666666667;14.53125;22.942708333333332;100.0;100.0;90.78125;14.84375;14.84375;14.84375;14.817708333333334;0.0;0.0
Pieza_12_foto755;12;755;0.0;0.0;0.0;0.0;0.0;15.833333333333334;38.333333333333336;60.625;79.140625;87.734375;91.5625;91.5625;87.08333333333333;82.8125;82.8125;0.0;0.0;0.0;0.0;30.286458333333332;83.90625;86.58854166666667;100.0;100.0;100.0;100.0;100.0;100.0;90.9375;86.40625
Pieza_12_foto773;12;773;65.78125;65.78125;65.78125;70.03125;98.28125;100.0;100.0;100.0;100.0;100.0;86.9375;61.25;61.25;61.25;61.25;25.46875;25.46875;25.46875;35.96875;100.0;100.0;100.0;100.0;100.0;100.0;53.5;37.96875;37.96875;37.96875;37.96875
Pieza_12_foto774;12;774;0.0;0.0;0.0;0.0;0.0;7.767857142857143;27.008928571428573;69.24107142857143;81.25;57.566964285714285;56.607142857142854;61.049107142857146;62.566964285714285;65.46875;65.46875;0.0;0.0;0.0;17.767857142857142;69.79910714285714;97.58928571428571;92.1875;92.1875;92.52232142857143;92.8125;92.8125;86.25;86.25;86.25;90.17857142857143
Pieza_12_foto789;12;789;33.90625;33.90625;33.90625;33.90625;33.90625;65.5625;100.0;100.0;100.0;51.9375;14.21875;14.21875;14.21875;14.21875;5.25;0.0;0.0;0.0;0.0;0.0;20.0;95.4375;100.0;100.0;69.09375;14.46875;12.40625;0.0;0.0;0.0
Pieza_12_foto790;12;790;0.0;0.0;6.125;17.5;17.5;53.9375;100.0;100.0;100.0;18.59375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.3125;100.0;100.0;100.0;29.375;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto807;12;807;13.4375;13.4375;13.4375;24.8125;39.0625;39.0625;64.5;100.0;100.0;100.0;38.4375;20.3125;20.21875;9.53125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.15625;100.0;100.0;100.0;28.40625;0.0;0.0;0.0;0.0
Pieza_12_foto95;12;95;0.0;0.0;0.0;0.0;32.2265625;72.8515625;100.0;90.390625;87.1875;92.1875;100.0;100.0;75.25390625;51.07421875;56.796875;0.0;0.0;0.0;7.91015625;74.39453125;100.0;98.49609375;87.96875;81.875;47.20703125;12.67578125;10.625;23.828125;64.62890625;85.15625
Pieza_12_foto96;12;96;0.0;2.890625;12.421875;17.94921875;56.9921875;92.71484375;100.0;100.0;100.0;100.0;100.0;97.24609375;84.55078125;79.82421875;85.5078125;0.0;0.0;0.0;4.51171875;78.92578125;100.0;95.87890625;77.91015625;74.0625;74.0625;77.65625;77.5;60.15625;44.375;44.375
Pieza_12_foto97;12;97;0.0;0.0;0.0;0.0;13.45703125;48.61328125;78.92578125;97.79296875;100.0;100.0;96.77734375;65.4296875;58.2421875;50.625;50.625;0.0;0.0;0.0;6.6796875;43.4375;91.54296875;100.0;100.0;100.0;100.0;100.0;83.4765625;9.765625;0.0;0.0
Pieza_13_foto0;13;0;0.0;0.0;0.0;0.0;10.494791666666666;29.166666666666668;48.125;48.28125;48.28125;37.317708333333336;1.9010416666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.390625;84.27083333333333;100.0;100.0;100.0;100.0;91.25;91.25;91.25;91.25;91.25
Pieza_13_foto10;13;10;81.5625;81.5625;81.5625;81.5625;72.0;36.59375;36.5625;36.5625;35.28125;25.15625;22.8125;22.8125;22.8125;22.8125;22.8125;100.0;100.0;92.96875;87.03125;82.03125;84.375;93.75;93.75;93.75;61.53125;24.34375;18.90625;18.90625;19.25;19.6875
Pieza_13_foto107;13;107;0.0;0.0;0.0;0.0;0.0;21.40625;53.671875;55.0;64.79166666666667;67.34375;67.34375;59.713541666666664;57.03125;57.03125;57.03125;0.0;0.0;0.0;0.0;0.0;14.322916666666666;75.44270833333333;76.09375;76.04166666666667;57.552083333333336;12.369791666666666;6.5625;6.5625;6.5625;6.5625
Pieza_13_foto108;13;108;0.0;0.0;0.0;8.75;8.75;8.14236111111111;33.645833333333336;58.4375;62.013888888888886;62.5;61.31944444444444;59.583333333333336;26.25;26.25;26.25;0.0;0.0;0.0;72.91666666666667;100.0;92.88194444444444;87.1875;92.88194444444444;94.02777777777777;86.5625;86.5625;83.45486111111111;43.298611111111114;40.017361111111114;40.625
Pieza_13_foto11;13;11;0.0;0.0;0.0;0.0;0.0;0.0;36.46875;46.40625;46.40625;45.53125;21.28125;16.875;16.875;16.875;16.875;0.0;0.0;0.0;0.0;0.0;0.0;48.46875;100.0;100.0;100.0;100.0;88.59375;88.59375;88.59375;88.59375
Pieza_13_foto117;13;117;0.0;0.0;13.53125;78.1875;86.421875;59.1875;55.71875;51.921875;35.140625;34.53125;29.21875;16.296875;31.0;32.5;27.359375;0.0;0.0;7.84375;92.96875;100.0;88.859375;84.9375;83.640625;74.90625;66.796875;55.9375;33.875;13.4375;13.4375;38.984375
Pieza_13_foto118;13;118;0.0;3.329326923076923;74.84375;63.75;24.05048076923077;30.228365384615383;73.75;68.06490384615384;55.16826923076923;50.45673076923077;45.97355769230769;33.54567307692308;23.641826923076923;10.024038461538462;5.9375;0.0;0.0;64.44711538461539;100.0;76.9110576923077;77.82451923076923;94.79567307692308;100.0;89.30288461538461;68.75;61.94711538461539;58.02884615384615;17.247596153846153;4.302884615384615;44.89182692307692
Pieza_13_foto127;13;127;0.0;0.0;15.880681818181818;82.20170454545455;75.01420454545455;50.3125;44.57386363636363;43.25284090909091;26.90340909090909;40.48295454545455;21.633522727272727;18.352272727272727;21.136363636363637;34.55965909090909;51.86079545454545;0.0;0.0;0.8806818181818182;87.17329545454545;100.0;100.0;100.0;100.0;92.75568181818181;85.29829545454545;83.59375;72.0028409090909;69.64488636363636;54.75852272727273;70.78125
Pieza_13_foto128;13;128;0.0;0.0;0.0;0.0;1.09375;69.03645833333333;100.0;100.0;90.46875;80.9375;80.9375;61.875;52.34375;52.34375;52.34375;0.0;0.0;0.0;0.0;0.0;1.328125;12.265625;37.213541666666664;75.33854166666667;89.16666666666667;98.046875;88.28125;88.28125;88.28125;88.28125
Pieza_13_foto137;13;137;0.0;0.0;0.0;0.0;5.329861111111111;22.743055555555557;31.26736111111111;71.63194444444444;84.84375;89.53125;89.49652777777777;72.58680555555556;49.61805555555556;34.77430555555556;35.625;0.0;0.0;0.0;39.0625;67.03125;67.37847222222223;55.78125;67.79513888888889;100.0;100.0;100.0;100.0;90.01736111111111;26.805555555555557;22.1875
Pieza_13_foto138;13;138;0.0;0.0;0.0;2.7232142857142856;72.85714285714286;100.0;100.0;85.15625;85.15625;85.15625;88.63839285714286;91.25;91.04910714285714;68.75;68.75;0.0;0.0;0.0;0.0;28.504464285714285;97.92410714285714;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_13_foto147;13;147;0.0;0.0;0.0;0.0;0.0;12.03125;83.30729166666667;83.75;81.69270833333333;71.40625;71.40625;71.40625;71.40625;71.40625;71.40625;0.0;0.0;0.0;0.0;0.0;0.0;44.713541666666664;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_13_foto148;13;148;0.0;0.0;62.310267857142854;94.39732142857143;87.96875;83.52678571428571;80.3125;73.06919642857143;68.54910714285714;58.370535714285715;59.151785714285715;37.723214285714285;28.125;26.495535714285715;39.74330357142857;0.0;0.0;13.4375;97.86830357142857;100.0;100.0;100.0;100.0;98.16964285714286;64.56473214285714;58.638392857142854;90.92633928571429;76.28348214285714;51.97544642857143;45.200892857142854
Pieza_13_foto155;13;155;0.0;0.0;0.0;0.0;0.0;35.234375;95.80729166666667;100.0;92.1875;85.15625;85.15625;85.15625;85.15625;85.15625;85.15625;0.0;0.0;0.0;0.0;0.0;0.0;23.463541666666668;80.390625;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_13_foto156;13;156;0.0;0.0;0.0;5.56640625;87.32421875;100.0;75.546875;65.15625;65.15625;65.15625;73.65234375;74.0625;47.79296875;37.8125;48.10546875;0.0;0.0;0.0;0.0;18.22265625;83.73046875;100.0;100.0;100.0;100.0;100.0;100.0;98.06640625;80.15625;80.15625
