img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70;pw_71;pw_72;pw_73;pw_74;pw_75
Pieza_05_foto34;5;34;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;41.471354166666664;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;92.578125;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;77.79947916666667;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;83.7890625;67.578125;67.578125;58.658854166666664;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;73.11197916666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto344;5;344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.700520833333336;44.921875;0.0;0.0;0.0;0.0;0.0;0.0;40.169270833333336;49.609375;49.609375;10.677083333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.765625;12.5;12.5;2.0833333333333335;0.0;0.0;0.0;0.0;37.5;37.5;12.5;0.0;40.755208333333336;45.377604166666664;55.598958333333336;99.54427083333333;100.0;100.0;40.364583333333336;28.90625;28.90625;28.90625;28.90625;26.953125;26.953125;14.453125;8.203125;22.65625;51.627604166666664;55.859375;55.078125;54.6875;53.515625;46.875;40.0390625;16.080729166666668;12.109375;12.109375
Pieza_05_foto359;5;359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.9375;35.9375;36.002604166666664;36.328125;36.328125;36.328125;35.677083333333336;35.546875;35.546875;35.546875;15.364583333333334;11.328125;11.328125;11.328125;11.328125;18.359375;18.359375;18.359375;18.359375;39.778645833333336;97.265625;100.0;100.0;83.07291666666667;79.6875;47.916666666666664;32.03125;32.03125;32.03125;32.03125
Pieza_05_foto360;5;360;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.78125;34.375;34.375;34.375;23.33984375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6875;4.6875;4.6875;4.6875;1.171875;0.0;0.0;0.0;0.0;39.84375;39.84375;39.84375;39.84375;39.84375;39.84375;75.5859375;82.421875;82.421875;82.421875;71.484375;13.57421875;0.0;0.0;0.0
Pieza_05_foto367;5;367;0.0;0.0;15.950520833333334;32.91015625;36.81640625;44.140625;37.01171875;33.984375;36.783854166666664;63.118489583333336;72.65625;61.946614583333336;75.48828125;58.365885416666664;42.1875;5.46875;5.95703125;32.584635416666664;56.34765625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;83.88671875;82.421875;73.6328125;70.703125;46.875;39.583333333333336;35.9375;54.622395833333336;86.42578125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;54.427083333333336;45.3125;0.0;0.0;0.0;0.0;1.953125;36.328125;86.39322916666667;100.0;100.0;100.0;100.0;100.0;90.13671875;36.328125;36.328125;0.0;0.0;0.0;0.0;10.3515625;41.40625;37.532552083333336;76.10677083333333;83.36588541666667;72.265625;72.265625;62.174479166666664;55.110677083333336;55.240885416666664;65.59244791666667
Pieza_05_foto368;5;368;0.0;0.0;0.0;0.0;0.0;8.0078125;59.505208333333336;72.65625;96.875;96.875;75.65104166666667;0.0;0.0;0.0;0.0;39.0625;39.0625;39.0625;41.796875;41.796875;42.447916666666664;43.75;43.75;33.919270833333336;0.0;0.0;0.0;0.0;0.0;0.0;93.75;93.75;93.9453125;96.02864583333333;96.09375;96.09375;60.677083333333336;14.518229166666666;12.5;6.25;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;42.447916666666664;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;81.11979166666667;77.34375;8.3984375;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto369;5;369;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.677083333333334;36.5234375;39.973958333333336;81.0546875;95.3125;87.76041666666667;84.44010416666667;84.375;0.0;0.0;0.0;0.0;47.591145833333336;56.25;56.25;59.895833333333336;94.53125;100.0;100.0;82.16145833333333;19.661458333333332;11.71875;11.71875;0.0;0.0;0.0;0.0;6.8359375;17.578125;17.578125;16.40625;47.8515625;92.96875;92.96875;75.5859375;17.578125;17.578125;17.578125;0.0;0.0;0.0;0.0;16.341145833333332;56.770833333333336;60.15625;52.604166666666664;14.84375;54.6875;54.6875;54.6875;54.6875;54.6875;54.6875;0.0;0.0;0.0;0.0;6.575520833333333;55.078125;55.078125;55.078125;55.078125;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_05_foto378;5;378;0.0;0.0;39.6484375;41.015625;41.015625;41.015625;41.015625;49.609375;58.203125;58.203125;58.203125;49.4140625;4.6875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.28125;61.71875;61.71875;61.71875;58.3984375;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto379;5;379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.75;28.125;28.125;9.505208333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.5234375;73.046875;73.046875;56.901041666666664;63.151041666666664;70.3125;85.15625;73.37239583333333;37.890625;37.890625;37.890625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.9375;26.171875;26.171875;21.484375;12.109375
Pieza_05_foto38;5;38;0.0;0.0;0.0;0.0;0.0;0.0;7.12890625;28.515625;28.515625;28.515625;28.515625;6.4453125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.9609375;100.0;100.0;100.0;100.0;81.0546875;62.890625;62.890625;62.890625;0.0;0.0;0.0;0.0;0.0;0.0;11.23046875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;41.50390625;91.11328125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.1796875;100.0;100.0;100.0;100.0;63.0859375;50.78125;50.78125
Pieza_05_foto386;5;386;100.0;100.0;100.0;100.0;100.0;100.0;100.0;73.95833333333333;68.75;68.75;68.75;21.875;21.875;21.875;21.875;33.59375;33.59375;33.59375;75.45572916666667;100.0;100.0;100.0;36.979166666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.890625;37.890625;37.890625;15.234375;11.5234375;15.234375;15.234375;6.380208333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.75;93.75;93.75;93.75;96.875;100.0;100.0;80.98958333333333;71.484375;71.484375;71.484375;28.841145833333332;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;69.79166666666667;42.1875;42.1875;42.1875
Pieza_05_foto387;5;387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.482142857142854;100.0;94.97767857142857;92.85714285714286;95.95424107142857;100.0;58.06361607142857;49.21875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.940848214285715;85.10044642857143;62.583705357142854;0.0;7.142857142857143;100.0;19.614955357142858;0.0;0.0;0.0;27.232142857142858;11.690848214285714;0.0;4.296875;30.46875;56.25;81.13839285714286;54.603794642857146;52.5390625;87.3046875;100.0;28.794642857142858;0.0;0.0;0.0;42.71763392857143;28.850446428571427;0.0;8.482142857142858;100.0;100.0;88.92299107142857;59.765625;84.9609375;100.0;100.0;30.217633928571427;0.0;0.0;0.0;18.833705357142858;18.359375;0.0;0.0;12.6953125;75.22321428571429;100.0;100.0;100.0;100.0;100.0;76.5625;58.984375
Pieza_05_foto39;5;39;0.0;15.234375;100.0;33.08293269230769;0.0;0.0;0.0;76.92307692307692;98.9483173076923;96.875;96.875;67.09735576923077;60.15625;30.108173076923077;0.0;88.28125;89.1826923076923;100.0;38.31129807692308;0.0;0.0;0.0;34.49519230769231;28.846153846153847;0.0;0.0;0.0;0.0;0.0;0.0;40.625;40.625;90.86538461538461;56.67067307692308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.5;63.19110576923077;99.21875;92.1875;74.609375;74.609375;18.359375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;95.28245192307692;34.88581730769231;53.72596153846154;92.12740384615384;30.498798076923077;58.44350961538461;76.65264423076923;32.03125;32.03125;8.563701923076923
Pieza_05_foto4;5;4;60.546875;60.546875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;90.97222222222223;32.72569444444444;26.5625;26.5625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;87.36979166666667;48.09027777777778;47.265625;46.91840277777778;23.046875;0.0;0.0;0.0;100.0;100.0;100.0;100.0;97.39583333333333;95.3125;96.09375;90.84201388888889;9.98263888888889;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;74.86979166666667;51.953125;59.895833333333336;96.78819444444444;50.607638888888886;0.0;0.0;0.0;0.0;0.0;0.0;71.875;71.875;75.43402777777777;81.640625;78.86284722222223;74.95659722222223;61.02430555555556;14.800347222222221;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto40;5;40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1519097222222222;15.755208333333334;57.421875;97.63454861111111;100.0;100.0;89.97395833333333;61.82725694444444;0.0;0.0;0.0;0.0;0.0;0.0;28.450520833333332;81.98784722222223;100.0;90.75520833333333;72.265625;32.877604166666664;32.356770833333336;47.092013888888886;0.0;0.0;0.0;0.0;0.0;0.0;35.611979166666664;100.0;100.0;100.0;56.20659722222222;0.0;0.0;0.0;0.0;0.0;0.0;0.06510416666666667;41.861979166666664;89.60503472222223;88.671875;85.63368055555556;85.19965277777777;100.0;100.0;85.76388888888889;39.99565972222222;0.0;0.0;0.0;0.0;0.0;46.24565972222222;63.151041666666664;70.74652777777777;100.0;98.30729166666667;96.89670138888889;100.0;100.0;100.0;86.43663194444444;84.9609375;68.85850694444444;41.232638888888886;29.166666666666668
Pieza_05_foto41;5;41;0.0;0.0;11.165364583333334;74.609375;77.66927083333333;52.34375;0.0;0.0;0.0;0.0;0.0;91.66666666666667;100.0;100.0;100.0;0.0;0.0;7.2265625;100.0;100.0;64.02994791666667;0.0;0.0;0.0;0.0;0.0;86.84895833333333;100.0;100.0;100.0;0.0;0.0;16.666666666666668;100.0;100.0;95.93098958333333;90.234375;87.79296875;54.296875;47.65625;47.65625;99.25130208333333;100.0;100.0;100.0;0.0;0.0;40.0390625;100.0;100.0;66.89453125;40.625;40.625;97.36328125;100.0;100.0;100.0;100.0;87.14192708333333;69.140625;0.0;0.0;18.587239583333332;40.625;34.798177083333336;13.216145833333334;0.0;16.243489583333332;100.0;82.74739583333333;78.15755208333333;100.0;100.0;74.8046875;49.609375
Pieza_05_foto42;5;42;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;26.339285714285715;0.0;0.0;14.453125;14.453125;14.453125;38.950892857142854;98.32589285714286;100.0;96.03794642857143;63.28125;63.28125;63.28125;63.28125;48.046875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.194196428571429;7.421875;5.301339285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2879464285714284;32.142857142857146;47.265625;47.098214285714285;2.2879464285714284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.72767857142857;100.0;100.0;100.0;41.46205357142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto45;5;45;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;80.17578125;17.578125;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;91.50390625;26.5625;14.0625;14.0625;14.0625;62.5;62.5;62.5;62.5;62.5;42.87109375;31.640625;12.890625;12.890625;12.890625;12.6953125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto46;5;46;0.0;0.0;0.0;0.0;27.9296875;84.47265625;100.0;100.0;100.0;50.48828125;12.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.32421875;53.125;53.125;53.125;51.3671875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto47;5;47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.8125;43.75;20.21484375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.138671875;92.578125;92.431640625;33.3984375;8.203125;6.15234375;0.0;0.0;0.0;0.0;0.0;31.93359375;57.8125;52.5390625;47.265625;40.087890625;46.875;80.859375;80.859375;68.408203125;51.46484375;0.0;0.0
Pieza_05_foto51;5;51;0.0;0.0;0.0;58.3203125;100.0;32.4609375;0.0;69.5703125;100.0;100.0;100.0;75.234375;0.0;0.0;0.0;0.0;12.421875;55.46875;79.0234375;100.0;88.515625;80.859375;98.0859375;100.0;100.0;49.84375;1.25;0.0;0.0;0.0;0.0;0.0;0.0;48.828125;100.0;100.0;100.0;100.0;100.0;100.0;93.59375;71.09375;36.328125;0.0;0.0;79.6875;57.1875;51.5625;78.5546875;100.0;100.0;100.0;100.0;100.0;98.9453125;98.828125;99.6484375;98.125;90.625;90.625;0.0;0.0;1.875;80.234375;100.0;100.0;100.0;100.0;100.0;0.703125;2.578125;81.171875;100.0;100.0;100.0
Pieza_05_foto52;5;52;100.0;100.0;100.0;100.0;100.0;100.0;100.0;30.524553571428573;0.0;0.0;73.88392857142857;81.640625;65.234375;42.1875;42.1875;100.0;100.0;100.0;100.0;100.0;100.0;78.57142857142857;0.0;0.0;39.50892857142857;63.671875;60.267857142857146;8.314732142857142;0.0;0.0;100.0;81.13839285714286;1.5625;1.5625;71.875;100.0;95.87053571428571;0.0;0.0;9.654017857142858;14.453125;12.388392857142858;0.0;0.0;0.0;100.0;85.71428571428571;0.0;0.0;63.002232142857146;100.0;92.41071428571429;0.0;0.0;14.732142857142858;25.78125;23.883928571428573;1.0602678571428572;0.0;0.0;100.0;94.75446428571429;35.825892857142854;35.15625;66.51785714285714;100.0;100.0;59.04017857142857;33.59375;40.457589285714285;94.41964285714286;100.0;72.93526785714286;59.765625;62.220982142857146
Pieza_05_foto53;5;53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.546875;36.71875;36.71875;36.71875;20.546875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.875;100.0;100.0;100.0;28.203125;16.796875;10.078125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.390625;91.40625;100.0;100.0;100.0;100.0;100.0;30.546875;0.0;0.0;0.0;0.0;0.0;0.0;7.1875;75.078125;81.25;81.25;77.109375;71.875;71.875;43.59375;0.0;0.0
Pieza_05_foto54;5;54;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;30.859375;30.859375;95.09548611111111;85.11284722222223;75.95486111111111;75.78125;84.11458333333333;100.0;100.0;100.0;100.0;100.0;82.8125;28.125;34.46180555555556;48.046875;48.39409722222222;93.40277777777777;84.46180555555556;24.21875;0.0;4.861111111111111;44.140625;40.060763888888886;7.421875;21.961805555555557;34.375;25.086805555555557;0.0;0.0;49.609375;49.609375;73.87152777777777;100.0;84.24479166666667;46.875;50.34722222222222;95.92013888888889;94.27083333333333;27.38715277777778;25.0;27.734375;24.65277777777778;0.0;0.0;100.0;100.0;100.0;100.0;97.22222222222223;71.78819444444444;67.1875;96.35416666666667;100.0;100.0;100.0;100.0;99.39236111111111;94.53125;94.53125
Pieza_05_foto55;5;55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.109375;62.109375;62.109375;53.359375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.421875;91.71875;100.0;100.0;62.265625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.1875;68.359375;68.359375;68.359375;28.828125;0.0;0.0;8.515625;60.9375
Pieza_05_foto56;5;56;34.875;32.71875;87.78125;6.640625;2.984375;28.5625;75.28125;60.578125;28.859375;13.15625;100.0;100.0;61.3125;43.953125;0.0;48.609375;0.0;0.0;20.234375;29.34375;65.515625;34.28125;46.28125;71.0;16.796875;14.890625;46.625;11.390625;0.0;0.0;0.0;0.0;7.34375;42.15625;78.921875;65.8125;18.109375;35.390625;29.375;0.0;0.0;0.0;0.0;0.0;0.0;1.21875;73.328125;97.46875;100.0;100.0;8.265625;2.078125;10.6875;14.1875;17.03125;0.0;0.0;0.0;0.0;0.0;10.265625;33.1875;56.25;58.0;17.578125;0.5625;16.65625;97.8125;82.5;68.1875;53.328125;80.875;17.203125;29.96875;0.0
Pieza_05_foto59;5;59;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;90.625;41.573660714285715;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;90.95982142857143;50.72544642857143;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;99.27455357142857;92.578125;3.3482142857142856;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;79.46428571428571;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;64.34151785714286;53.125;53.125;36.104910714285715;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto6;5;6;0.0;0.0;0.0;0.0;0.0;67.35491071428571;67.10379464285714;0.0;0.0;5.245535714285714;47.20982142857143;67.32700892857143;100.0;16.2109375;0.0;0.0;27.008928571428573;33.621651785714285;0.0;34.90513392857143;70.08928571428571;97.90736607142857;5.412946428571429;0.0;4.408482142857143;100.0;100.0;94.67075892857143;14.202008928571429;0.0;0.0;44.559151785714285;95.22879464285714;71.42857142857143;7.8125;1.0602678571428572;96.90290178571429;87.44419642857143;83.203125;83.203125;100.0;86.57924107142857;14.536830357142858;0.0;0.0;0.0;23.660714285714285;89.34151785714286;87.77901785714286;28.404017857142858;0.0;86.04910714285714;100.0;100.0;89.28571428571429;59.988839285714285;3.208705357142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.1015625;70.53571428571429;71.12165178571429;47.433035714285715;1.4508928571428572;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto60;5;60;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;41.85267857142857;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;92.07589285714286;73.828125;47.65625;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;85.26785714285714;62.5;42.299107142857146;0.8370535714285714;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;73.828125;34.82142857142857;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;99.72098214285714;30.524553571428573;0.0;0.0;0.0
Pieza_05_foto63;5;63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.66796875;63.4765625;65.625;65.625;65.625;32.8125;0.0;0.0;0.0
Pieza_05_foto64;5;64;0.0;0.0;0.0;0.0;0.0;0.0;37.890625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;26.40625;0.0;0.0;0.0;0.0;0.0;0.0;13.515625;100.0;100.0;100.0;100.0;72.34375;63.671875;61.328125;24.0625;32.421875;32.421875;31.40625;27.34375;18.515625;0.0;30.390625;42.890625;42.96875;42.96875;39.765625;26.953125;26.953125;10.78125;0.0;7.421875;7.421875;7.421875;7.421875;5.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.46875;30.46875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto65;5;65;0.0;5.208333333333333;57.8125;57.291666666666664;1.5190972222222223;0.0;49.045138888888886;78.515625;45.65972222222222;0.0;4.427083333333333;68.75;65.01736111111111;9.505208333333334;0.0;0.0;0.4774305555555556;63.151041666666664;100.0;49.13194444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.470486111111111;87.19618055555556;97.96006944444444;18.79340277777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.75347222222222;100.0;71.52777777777777;0.0;0.0;49.21875;47.61284722222222;3.6024305555555554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.887152777777779;90.88541666666667;94.74826388888889;50.78125;48.046875;94.22743055555556;100.0;33.203125;0.0;0.0;0.0;0.0
Pieza_05_foto66;5;66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.598958333333336;100.0;100.0;100.0;100.0;100.0;20.377604166666668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.87760416666667;100.0;100.0;100.0;100.0;83.984375;0.0;0.0;0.0;0.0;6.640625;13.28125;13.28125;13.28125;19.270833333333332;92.70833333333333;100.0;100.0;100.0;100.0;34.1796875;0.0;0.0;0.0;0.0;16.2109375;32.421875;32.421875;37.890625;100.0;100.0;100.0;100.0;100.0;84.375;8.854166666666666;0.0;0.0;0.0;0.0;0.0;0.0;23.567708333333332;79.1015625;100.0;100.0;100.0;100.0;100.0;51.041666666666664;0.0;0.0;0.0
Pieza_05_foto67;5;67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.3359375;61.490885416666664;98.50260416666667;92.05729166666667;72.29817708333333;67.578125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.46875;10.9375;21.940104166666668;19.889322916666668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.643229166666668;95.8984375;100.0;85.51432291666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.359375;24.934895833333332;54.296875;28.190104166666668;0.0;51.985677083333336;100.0;100.0;15.787760416666666;0.0;0.0;0.0;0.0;64.68098958333333;76.171875;96.02864583333333;100.0;100.0;86.97916666666667;0.0;46.484375;100.0;100.0;34.635416666666664;0.0;0.0
Pieza_05_foto68;5;68;0.0;0.0;49.00568181818182;100.0;100.0;100.0;100.0;100.0;31.74715909090909;0.0;0.0;0.0;78.69318181818181;100.0;100.0;0.0;0.0;29.19034090909091;53.94176136363637;54.296875;87.53551136363636;100.0;100.0;23.117897727272727;0.0;0.0;4.154829545454546;95.24147727272727;100.0;100.0;0.0;0.0;0.0;0.0;2.663352272727273;80.71732954545455;100.0;98.89914772727273;1.5269886363636365;0.0;0.0;20.774147727272727;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;32.03125;45.3125;41.19318181818182;40.90909090909091;44.81534090909091;41.40625;52.98295454545455;100.0;100.0;100.0;0.0;5.965909090909091;26.5625;12.073863636363637;0.0;0.0;0.0;3.7642045454545454;92.2940340909091;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_05_foto7;5;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.37109375;21.484375;21.484375;21.484375;21.484375;3.22265625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.00390625;78.22265625;100.0;100.0;100.0;96.875;22.16796875;0.0;0.0;0.0
