img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;h_21;h_22;h_23;h_24;h_25;h_26;h_27;h_28;h_29;h_30;h_31;h_32;h_33;h_34;h_35;h_36;h_37;h_38;h_39;h_40;h_41;h_42;h_43;h_44;h_45;h_46;h_47;h_48;h_49;h_50;h_51;h_52;h_53;h_54;h_55;h_56;h_57;h_58;h_59;h_60;h_61;h_62;h_63;h_64;h_65;h_66;h_67;h_68;h_69;h_70;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70
Pieza_07_foto16;7;16;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;86;86;86;59;59;59;59;59;59;59;56;42;42;42;42;42;42;42;47;48;48;48;48;48;48;48;63;63;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;20.930232558139537;20.930232558139537;20.930232558139537;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;32.142857142857146;42.857142857142854;42.857142857142854;42.857142857142854;42.857142857142854;42.857142857142854;42.857142857142854;42.857142857142854;38.297872340425535;37.5;37.5;37.5;37.5;37.5;37.5;37.5;28.571428571428573;28.571428571428573;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512;18.367346938775512
Pieza_07_foto17;7;17;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;55;48;48;48;48;48;48;48;48;47;47;47;47;47;48;48;48;48;48;48;49;54;57;58;58;58;58;58;58;58;58;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;32.72727272727273;37.5;37.5;37.5;37.5;37.5;37.5;37.5;37.5;38.297872340425535;38.297872340425535;38.297872340425535;38.297872340425535;38.297872340425535;37.5;37.5;37.5;37.5;37.5;37.5;36.734693877551024;33.333333333333336;31.57894736842105;31.03448275862069;31.03448275862069;31.03448275862069;31.03448275862069;31.03448275862069;31.03448275862069;31.03448275862069;31.03448275862069;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0
Pieza_07_foto18;7;18;114;114;114;114;114;114;114;114;114;114;114;114;114;114;108;108;108;108;108;108;108;108;108;114;114;114;114;114;107;102;99;95;95;95;95;95;99;100;100;100;100;100;100;80;72;72;68;64;62;62;59;58;58;58;55;51;51;51;48;45;45;45;45;45;45;45;45;44;44;44;15.789473684210526;15.789473684210526;15.789473684210526;15.789473684210526;15.789473684210526;15.789473684210526;15.789473684210526;15.789473684210526;15.789473684210526;15.789473684210526;15.789473684210526;15.789473684210526;15.789473684210526;15.789473684210526;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;15.789473684210526;15.789473684210526;15.789473684210526;15.789473684210526;15.789473684210526;16.822429906542055;17.647058823529413;18.181818181818183;18.94736842105263;18.94736842105263;18.94736842105263;18.94736842105263;18.94736842105263;18.181818181818183;18.0;18.0;18.0;18.0;18.0;18.0;22.5;25.0;25.0;26.470588235294116;28.125;29.032258064516128;29.032258064516128;30.508474576271187;31.03448275862069;31.03448275862069;31.03448275862069;32.72727272727273;35.294117647058826;35.294117647058826;35.294117647058826;37.5;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.90909090909091;40.90909090909091;40.90909090909091
Pieza_07_foto19;7;19;71;71;71;71;71;71;70;70;70;70;94;95;95;95;97;97;97;97;98;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;88;50;50;50;50;50;50;50;50;50;50;25.35211267605634;25.35211267605634;25.35211267605634;25.35211267605634;25.35211267605634;25.35211267605634;25.714285714285715;25.714285714285715;25.714285714285715;25.714285714285715;19.148936170212767;18.94736842105263;18.94736842105263;18.94736842105263;18.556701030927837;18.556701030927837;18.556701030927837;18.556701030927837;18.367346938775512;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;17.307692307692307;20.454545454545453;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0;36.0
Pieza_07_foto23;7;23;126;126;126;126;126;126;126;126;126;126;112;111;111;111;111;111;111;111;109;109;109;109;108;108;108;108;64;63;62;62;62;62;61;44;44;44;44;57;58;58;58;58;58;61;61;61;109;110;110;110;110;110;109;63;63;63;63;63;63;63;63;102;102;126;126;126;126;126;126;126;14.285714285714286;14.285714285714286;14.285714285714286;14.285714285714286;14.285714285714286;14.285714285714286;14.285714285714286;14.285714285714286;14.285714285714286;14.285714285714286;16.071428571428573;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.513761467889907;16.513761467889907;16.513761467889907;16.513761467889907;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;28.125;28.571428571428573;29.032258064516128;29.032258064516128;29.032258064516128;29.032258064516128;29.508196721311474;40.90909090909091;40.90909090909091;40.90909090909091;40.90909090909091;31.57894736842105;31.03448275862069;31.03448275862069;31.03448275862069;31.03448275862069;31.03448275862069;29.508196721311474;29.508196721311474;29.508196721311474;16.513761467889907;16.363636363636363;16.363636363636363;16.363636363636363;16.363636363636363;16.363636363636363;16.513761467889907;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;17.647058823529413;17.647058823529413;14.285714285714286;14.285714285714286;14.285714285714286;14.285714285714286;14.285714285714286;14.285714285714286;14.285714285714286
Pieza_07_foto24;7;24;80;80;80;80;80;60;59;59;59;58;57;57;57;57;57;57;56;56;56;57;57;57;57;57;57;57;57;56;55;55;55;55;55;55;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;53;53;53;53;53;53;54;54;54;54;74;74;80;80;80;80;80;80;22.5;22.5;22.5;22.5;22.5;30.0;30.508474576271187;30.508474576271187;30.508474576271187;31.03448275862069;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;32.142857142857146;32.142857142857146;32.142857142857146;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;32.142857142857146;32.72727272727273;32.72727272727273;32.72727272727273;32.72727272727273;32.72727272727273;32.72727272727273;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.9622641509434;33.9622641509434;33.9622641509434;33.9622641509434;33.9622641509434;33.9622641509434;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;24.324324324324323;24.324324324324323;22.5;22.5;22.5;22.5;22.5;22.5
Pieza_07_foto25;7;25;112;112;112;112;112;112;112;112;112;112;112;112;112;97;97;97;97;97;97;94;94;94;94;94;94;49;49;49;49;49;48;47;47;47;47;47;47;46;46;46;46;46;90;90;90;90;90;90;90;92;92;92;92;92;92;92;92;91;91;91;91;91;112;112;112;112;112;112;112;112;16.071428571428573;16.071428571428573;16.071428571428573;16.071428571428573;16.071428571428573;16.071428571428573;16.071428571428573;16.071428571428573;16.071428571428573;16.071428571428573;16.071428571428573;16.071428571428573;16.071428571428573;18.556701030927837;18.556701030927837;18.556701030927837;18.556701030927837;18.556701030927837;18.556701030927837;19.148936170212767;19.148936170212767;19.148936170212767;19.148936170212767;19.148936170212767;19.148936170212767;36.734693877551024;36.734693877551024;36.734693877551024;36.734693877551024;36.734693877551024;37.5;38.297872340425535;38.297872340425535;38.297872340425535;38.297872340425535;38.297872340425535;38.297872340425535;39.130434782608695;39.130434782608695;39.130434782608695;39.130434782608695;39.130434782608695;20.0;20.0;20.0;20.0;20.0;20.0;20.0;19.565217391304348;19.565217391304348;19.565217391304348;19.565217391304348;19.565217391304348;19.565217391304348;19.565217391304348;19.565217391304348;19.78021978021978;19.78021978021978;19.78021978021978;19.78021978021978;19.78021978021978;16.071428571428573;16.071428571428573;16.071428571428573;16.071428571428573;16.071428571428573;16.071428571428573;16.071428571428573;16.071428571428573
Pieza_07_foto7;7;7;132;132;132;132;132;132;132;132;132;125;125;125;125;125;125;125;125;125;69;69;69;69;69;69;69;69;45;45;45;45;43;43;43;43;43;43;45;74;93;95;95;95;95;95;95;95;95;117;125;125;125;125;125;132;132;132;132;132;132;132;132;132;132;132;132;132;132;132;132;132;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;14.4;14.4;14.4;14.4;14.4;14.4;14.4;14.4;14.4;26.08695652173913;26.08695652173913;26.08695652173913;26.08695652173913;26.08695652173913;26.08695652173913;26.08695652173913;26.08695652173913;40.0;40.0;40.0;40.0;41.86046511627907;41.86046511627907;41.86046511627907;41.86046511627907;41.86046511627907;41.86046511627907;40.0;24.324324324324323;19.35483870967742;18.94736842105263;18.94736842105263;18.94736842105263;18.94736842105263;18.94736842105263;18.94736842105263;18.94736842105263;18.94736842105263;15.384615384615385;14.4;14.4;14.4;14.4;14.4;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637
Pieza_07_foto9;7;9;144;144;144;144;144;144;136;136;136;136;135;129;129;129;125;122;119;116;115;114;112;112;109;108;107;103;99;97;97;97;93;93;93;90;86;82;78;76;75;75;74;69;69;68;67;61;59;59;59;59;59;59;59;57;55;48;46;43;42;40;40;40;40;35;29;29;28;27;27;27;12.5;12.5;12.5;12.5;12.5;12.5;13.235294117647058;13.235294117647058;13.235294117647058;13.235294117647058;13.333333333333334;13.953488372093023;13.953488372093023;13.953488372093023;14.4;14.754098360655737;15.126050420168067;15.517241379310345;15.652173913043478;15.789473684210526;16.071428571428573;16.071428571428573;16.513761467889907;16.666666666666668;16.822429906542055;17.475728155339805;18.181818181818183;18.556701030927837;18.556701030927837;18.556701030927837;19.35483870967742;19.35483870967742;19.35483870967742;20.0;20.930232558139537;21.951219512195124;23.076923076923077;23.68421052631579;24.0;24.0;24.324324324324323;26.08695652173913;26.08695652173913;26.470588235294116;26.865671641791046;29.508196721311474;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;31.57894736842105;32.72727272727273;37.5;39.130434782608695;41.86046511627907;42.857142857142854;45.0;45.0;45.0;45.0;51.42857142857143;62.06896551724138;62.06896551724138;64.28571428571429;66.66666666666667;66.66666666666667;66.66666666666667
Pieza_08_foto012;8;12;96;96;96;96;96;95;95;95;95;94;92;90;90;90;89;89;89;88;88;88;87;87;87;87;87;87;92;92;92;92;92;90;84;81;81;81;81;81;83;84;84;84;84;84;84;83;80;79;78;59;59;59;60;85;85;86;87;88;88;88;88;88;87;87;62;62;62;62;62;62;18.75;18.75;18.75;18.75;18.75;18.94736842105263;18.94736842105263;18.94736842105263;18.94736842105263;19.148936170212767;19.565217391304348;20.0;20.0;20.0;20.224719101123597;20.224719101123597;20.224719101123597;20.454545454545453;20.454545454545453;20.454545454545453;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;20.689655172413794;19.565217391304348;19.565217391304348;19.565217391304348;19.565217391304348;19.565217391304348;20.0;21.428571428571427;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;21.686746987951807;21.428571428571427;21.428571428571427;21.428571428571427;21.428571428571427;21.428571428571427;21.428571428571427;21.686746987951807;22.5;22.78481012658228;23.076923076923077;30.508474576271187;30.508474576271187;30.508474576271187;30.0;21.176470588235293;21.176470588235293;20.930232558139537;20.689655172413794;20.454545454545453;20.454545454545453;20.454545454545453;20.454545454545453;20.454545454545453;20.689655172413794;20.689655172413794;29.032258064516128;29.032258064516128;29.032258064516128;29.032258064516128;29.032258064516128;29.032258064516128
Pieza_08_foto013;8;13;76;76;76;76;76;76;76;75;75;75;75;75;75;75;75;76;76;77;77;77;79;79;79;79;79;79;72;72;69;69;69;69;69;70;70;70;70;70;70;70;70;65;65;64;63;63;62;58;58;58;58;58;59;59;59;59;59;59;59;59;59;59;59;59;59;58;58;58;58;58;23.68421052631579;23.68421052631579;23.68421052631579;23.68421052631579;23.68421052631579;23.68421052631579;23.68421052631579;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;23.68421052631579;23.68421052631579;23.376623376623378;23.376623376623378;23.376623376623378;22.78481012658228;22.78481012658228;22.78481012658228;22.78481012658228;22.78481012658228;22.78481012658228;25.0;25.0;26.08695652173913;26.08695652173913;26.08695652173913;26.08695652173913;26.08695652173913;25.714285714285715;25.714285714285715;25.714285714285715;25.714285714285715;25.714285714285715;25.714285714285715;25.714285714285715;25.714285714285715;27.692307692307693;27.692307692307693;28.125;28.571428571428573;28.571428571428573;29.032258064516128;31.03448275862069;31.03448275862069;31.03448275862069;31.03448275862069;31.03448275862069;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;31.03448275862069;31.03448275862069;31.03448275862069;31.03448275862069;31.03448275862069
Pieza_08_foto017;8;17;69;69;69;69;69;69;69;69;67;66;66;65;64;64;63;61;61;61;61;61;65;65;65;65;65;65;61;61;61;61;65;65;65;65;65;65;62;62;62;62;63;63;63;63;63;62;62;62;62;62;65;68;68;68;68;68;60;60;60;60;61;61;62;62;62;62;62;62;62;62;26.08695652173913;26.08695652173913;26.08695652173913;26.08695652173913;26.08695652173913;26.08695652173913;26.08695652173913;26.08695652173913;26.865671641791046;27.272727272727273;27.272727272727273;27.692307692307693;28.125;28.125;28.571428571428573;29.508196721311474;29.508196721311474;29.508196721311474;29.508196721311474;29.508196721311474;27.692307692307693;27.692307692307693;27.692307692307693;27.692307692307693;27.692307692307693;27.692307692307693;29.508196721311474;29.508196721311474;29.508196721311474;29.508196721311474;27.692307692307693;27.692307692307693;27.692307692307693;27.692307692307693;27.692307692307693;27.692307692307693;29.032258064516128;29.032258064516128;29.032258064516128;29.032258064516128;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;29.032258064516128;29.032258064516128;29.032258064516128;29.032258064516128;29.032258064516128;27.692307692307693;26.470588235294116;26.470588235294116;26.470588235294116;26.470588235294116;26.470588235294116;30.0;30.0;30.0;30.0;29.508196721311474;29.508196721311474;29.032258064516128;29.032258064516128;29.032258064516128;29.032258064516128;29.032258064516128;29.032258064516128;29.032258064516128;29.032258064516128
Pieza_08_foto018;8;18;61;61;61;61;61;61;61;62;64;64;64;65;65;65;65;65;63;62;62;62;61;61;61;61;61;61;60;60;60;60;60;60;60;60;60;60;60;60;61;61;61;61;61;61;59;59;59;59;59;59;59;59;59;57;54;54;54;54;54;54;54;54;54;54;54;54;59;59;59;59;29.508196721311474;29.508196721311474;29.508196721311474;29.508196721311474;29.508196721311474;29.508196721311474;29.508196721311474;29.032258064516128;28.125;28.125;28.125;27.692307692307693;27.692307692307693;27.692307692307693;27.692307692307693;27.692307692307693;28.571428571428573;29.032258064516128;29.032258064516128;29.032258064516128;29.508196721311474;29.508196721311474;29.508196721311474;29.508196721311474;29.508196721311474;29.508196721311474;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;29.508196721311474;29.508196721311474;29.508196721311474;29.508196721311474;29.508196721311474;29.508196721311474;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;31.57894736842105;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187
Pieza_08_foto019;8;19;91;91;91;91;91;91;91;91;90;90;90;90;89;88;88;88;85;85;85;85;85;84;82;82;82;82;83;83;84;85;85;86;86;88;88;88;88;88;88;88;88;88;88;86;86;86;86;86;86;86;85;85;85;85;83;83;83;83;86;86;86;86;86;78;78;78;78;55;55;55;19.78021978021978;19.78021978021978;19.78021978021978;19.78021978021978;19.78021978021978;19.78021978021978;19.78021978021978;19.78021978021978;20.0;20.0;20.0;20.0;20.224719101123597;20.454545454545453;20.454545454545453;20.454545454545453;21.176470588235293;21.176470588235293;21.176470588235293;21.176470588235293;21.176470588235293;21.428571428571427;21.951219512195124;21.951219512195124;21.951219512195124;21.951219512195124;21.686746987951807;21.686746987951807;21.428571428571427;21.176470588235293;21.176470588235293;20.930232558139537;20.930232558139537;20.454545454545453;20.454545454545453;20.454545454545453;20.454545454545453;20.454545454545453;20.454545454545453;20.454545454545453;20.454545454545453;20.454545454545453;20.454545454545453;20.930232558139537;20.930232558139537;20.930232558139537;20.930232558139537;20.930232558139537;20.930232558139537;20.930232558139537;21.176470588235293;21.176470588235293;21.176470588235293;21.176470588235293;21.686746987951807;21.686746987951807;21.686746987951807;21.686746987951807;20.930232558139537;20.930232558139537;20.930232558139537;20.930232558139537;20.930232558139537;23.076923076923077;23.076923076923077;23.076923076923077;23.076923076923077;32.72727272727273;32.72727272727273;32.72727272727273
Pieza_08_foto07;8;7;85;85;85;85;83;81;81;81;79;79;79;78;78;77;77;75;73;73;73;73;72;72;71;71;70;70;69;69;69;69;68;67;67;66;66;66;63;60;60;60;60;60;60;60;60;60;60;59;58;58;58;58;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;21.176470588235293;21.176470588235293;21.176470588235293;21.176470588235293;21.686746987951807;22.22222222222222;22.22222222222222;22.22222222222222;22.78481012658228;22.78481012658228;22.78481012658228;23.076923076923077;23.076923076923077;23.376623376623378;23.376623376623378;24.0;24.65753424657534;24.65753424657534;24.65753424657534;24.65753424657534;25.0;25.0;25.35211267605634;25.35211267605634;25.714285714285715;25.714285714285715;26.08695652173913;26.08695652173913;26.08695652173913;26.08695652173913;26.470588235294116;26.865671641791046;26.865671641791046;27.272727272727273;27.272727272727273;27.272727272727273;28.571428571428573;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.508474576271187;31.03448275862069;31.03448275862069;31.03448275862069;31.03448275862069;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187;30.508474576271187
Pieza_08_foto12;8;12;65;65;65;65;65;65;65;90;91;91;91;91;91;91;90;89;89;89;83;60;60;60;83;83;83;86;87;87;87;87;87;87;87;84;84;84;84;84;87;93;95;95;95;95;95;90;90;90;90;90;90;91;92;92;93;93;93;93;93;93;95;97;98;98;98;98;99;100;100;100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05555555555555555;0.05555555555555555;0.05555555555555555
Pieza_08_foto13;8;13;61;61;61;61;61;61;62;62;62;62;62;62;62;62;62;62;62;62;62;62;61;61;61;61;64;65;65;68;68;68;73;73;73;73;73;73;73;73;73;73;72;72;55;55;55;55;82;82;82;82;82;81;80;80;80;79;78;78;78;78;78;78;78;78;79;79;79;79;79;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06775067750677506;0.06775067750677506;0.06775067750677506;0.06775067750677506;0.06775067750677506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_08_foto14;8;14;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;56;57;57;57;57;57;57;56;56;56;56;56;56;56;56;56;56;57;57;57;58;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;61;65;65;65;67;67;70;73;73;73;73;73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.076103500761035;0.076103500761035;0.076103500761035;0.076103500761035;0.076103500761035
Pieza_08_foto15;8;15;54;54;54;54;54;54;54;55;56;56;56;56;56;56;56;56;56;56;56;56;56;56;57;57;60;62;62;62;62;62;62;62;63;63;63;64;64;64;66;66;66;66;66;66;67;67;67;67;67;67;68;69;69;69;69;69;70;70;70;70;70;70;73;77;77;77;77;77;77;77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.076103500761035;1.8037518037518037;1.8037518037518037;1.8037518037518037;1.8037518037518037;1.8037518037518037;1.8037518037518037;1.8037518037518037
Pieza_08_foto16;8;16;59;59;59;59;59;59;59;58;58;58;58;69;69;69;69;69;65;60;60;60;60;60;60;62;64;64;64;67;67;67;67;67;67;64;63;63;63;63;64;64;64;64;64;64;64;64;65;66;67;68;68;77;78;79;79;79;79;80;80;80;80;80;80;80;80;80;80;82;83;83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06775067750677506;0.2677376171352075;0.2677376171352075
Pieza_08_foto17;8;17;57;57;57;57;57;57;57;56;56;56;55;54;53;52;52;52;51;51;51;51;51;51;51;51;50;50;50;50;50;50;50;50;50;50;51;59;59;59;59;59;59;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;56;58;59;59;60;60;61;63;63;63;63;63;63;63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_08_foto18;8;18;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;63;63;63;63;63;63;63;63;63;64;64;64;64;64;64;63;63;63;63;63;63;63;63;63;63;63;63;64;64;64;64;64;64;65;65;65;66;69;69;69;69;69;69;67;67;66;64;64;64;64;64;64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
