img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;h_21;h_22;h_23;h_24;h_25;h_26;h_27;h_28;h_29;h_30;h_31;h_32;h_33;h_34;h_35;h_36;h_37;h_38;h_39;h_40;h_41;h_42;h_43;h_44;h_45;h_46;h_47;h_48;h_49;h_50;h_51;h_52;h_53;h_54;h_55;h_56;h_57;h_58;h_59;h_60;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60
Pieza_12_foto0540;12;540;66;66;66;66;66;66;65;65;65;61;61;61;61;61;64;65;65;65;65;65;65;65;65;63;61;57;57;57;58;58;60;61;62;62;63;63;63;63;63;63;62;61;61;61;61;61;61;61;60;58;58;58;57;57;57;57;56;55;55;55;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;32.30769230769231;32.30769230769231;32.30769230769231;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;32.8125;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;33.333333333333336;34.42622950819672;36.8421052631579;36.8421052631579;36.8421052631579;36.206896551724135;36.206896551724135;35.0;34.42622950819672;33.87096774193548;33.87096774193548;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.87096774193548;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;35.0;36.206896551724135;36.206896551724135;36.206896551724135;36.8421052631579;36.8421052631579;36.8421052631579;36.8421052631579;37.5;38.18181818181818;38.18181818181818;38.18181818181818
Pieza_12_foto0541;12;541;64;64;64;64;64;64;64;64;61;60;59;59;58;56;56;55;53;53;53;53;63;65;65;65;65;65;65;64;64;64;64;64;64;64;64;65;65;65;65;65;65;62;62;62;61;61;61;60;60;60;60;59;59;58;58;57;56;55;55;55;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;34.42622950819672;35.0;35.59322033898305;35.59322033898305;36.206896551724135;37.5;37.5;38.18181818181818;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;33.333333333333336;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;33.87096774193548;33.87096774193548;33.87096774193548;34.42622950819672;34.42622950819672;34.42622950819672;35.0;35.0;35.0;35.0;35.59322033898305;35.59322033898305;36.206896551724135;36.206896551724135;36.8421052631579;37.5;38.18181818181818;38.18181818181818;38.18181818181818
Pieza_12_foto0557;12;557;65;65;65;65;65;65;65;65;65;65;65;65;64;64;64;64;64;64;62;62;62;62;62;62;61;61;61;60;60;60;60;60;60;60;60;59;59;59;58;57;57;57;57;56;56;55;55;55;54;53;53;52;52;51;51;50;50;49;49;49;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;34.42622950819672;34.42622950819672;34.42622950819672;35.0;35.0;35.0;35.0;35.0;35.0;35.0;35.0;35.59322033898305;35.59322033898305;35.59322033898305;36.206896551724135;36.8421052631579;36.8421052631579;36.8421052631579;36.8421052631579;37.5;37.5;38.18181818181818;38.18181818181818;38.18181818181818;38.888888888888886;39.62264150943396;39.62264150943396;40.38461538461539;40.38461538461539;41.1764705882353;41.1764705882353;42.0;42.0;42.857142857142854;42.857142857142854;42.857142857142854
Pieza_12_foto0558;12;558;69;69;69;68;68;68;68;67;67;67;67;67;67;66;66;66;66;65;65;63;62;61;60;57;57;56;54;54;54;59;61;61;61;61;61;61;60;60;59;58;58;58;58;58;57;57;56;56;56;56;55;55;55;54;53;53;52;52;52;52;30.434782608695652;30.434782608695652;30.434782608695652;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;32.30769230769231;32.30769230769231;33.333333333333336;33.87096774193548;34.42622950819672;35.0;36.8421052631579;36.8421052631579;37.5;38.888888888888886;38.888888888888886;38.888888888888886;35.59322033898305;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;35.0;35.0;35.59322033898305;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.8421052631579;36.8421052631579;37.5;37.5;37.5;37.5;38.18181818181818;38.18181818181818;38.18181818181818;38.888888888888886;39.62264150943396;39.62264150943396;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539
Pieza_12_foto0576;12;576;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;81;75;75;75;61;61;61;61;61;79;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;25.925925925925927;28.0;28.0;28.0;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;26.582278481012658;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332
Pieza_12_foto0592;12;592;80;80;80;80;80;80;79;79;79;78;77;77;77;77;77;77;76;75;75;75;75;75;75;74;74;74;73;73;73;73;73;72;72;72;72;71;71;71;71;71;71;70;70;69;68;67;66;63;60;59;57;57;57;57;57;57;56;55;54;54;26.25;26.25;26.25;26.25;26.25;26.25;26.582278481012658;26.582278481012658;26.582278481012658;26.923076923076923;27.272727272727273;27.272727272727273;27.272727272727273;27.272727272727273;27.272727272727273;27.272727272727273;27.63157894736842;28.0;28.0;28.0;28.0;28.0;28.0;28.37837837837838;28.37837837837838;28.37837837837838;28.767123287671232;28.767123287671232;28.767123287671232;28.767123287671232;28.767123287671232;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.577464788732396;29.577464788732396;29.577464788732396;29.577464788732396;29.577464788732396;29.577464788732396;30.0;30.0;30.434782608695652;30.88235294117647;31.34328358208955;31.818181818181817;33.333333333333336;35.0;35.59322033898305;36.8421052631579;36.8421052631579;36.8421052631579;36.8421052631579;36.8421052631579;36.8421052631579;37.5;38.18181818181818;38.888888888888886;38.888888888888886
Pieza_12_foto0593;12;593;65;65;65;65;65;70;70;70;70;70;70;70;70;70;70;69;67;67;66;65;63;63;63;63;63;63;66;66;66;67;68;68;68;68;68;68;67;67;67;67;67;67;67;65;65;65;64;64;64;63;62;62;61;60;59;58;58;58;58;58;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.434782608695652;31.34328358208955;31.34328358208955;31.818181818181817;32.30769230769231;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;31.818181818181817;31.818181818181817;31.818181818181817;31.34328358208955;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;32.30769230769231;32.30769230769231;32.30769230769231;32.8125;32.8125;32.8125;33.333333333333336;33.87096774193548;33.87096774193548;34.42622950819672;35.0;35.59322033898305;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135
Pieza_12_foto0611;12;611;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;83;84;85;85;85;85;85;84;84;84;83;83;83;83;83;83;83;80;80;80;80;79;79;79;79;79;79;79;78;77;76;76;76;76;76;76;76;75;75;74;73;70;68;68;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.0;24.705882352941178;24.705882352941178;24.705882352941178;24.705882352941178;24.705882352941178;25.0;25.0;25.0;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;25.301204819277107;26.25;26.25;26.25;26.25;26.582278481012658;26.582278481012658;26.582278481012658;26.582278481012658;26.582278481012658;26.582278481012658;26.582278481012658;26.923076923076923;27.272727272727273;27.63157894736842;27.63157894736842;27.63157894736842;27.63157894736842;27.63157894736842;27.63157894736842;27.63157894736842;28.0;28.0;28.37837837837838;28.767123287671232;30.0;30.88235294117647;30.88235294117647
Pieza_12_foto0612;12;612;37;37;37;37;76;78;78;79;79;80;80;80;81;82;82;82;82;82;82;82;82;82;82;81;80;80;79;78;78;78;78;78;76;76;76;76;76;75;75;75;75;75;75;74;74;74;74;73;72;72;72;69;63;60;60;60;63;64;64;64;56.75675675675676;56.75675675675676;56.75675675675676;56.75675675675676;27.63157894736842;26.923076923076923;26.923076923076923;26.582278481012658;26.582278481012658;26.25;26.25;26.25;25.925925925925927;25.609756097560975;25.609756097560975;25.609756097560975;25.609756097560975;25.609756097560975;25.609756097560975;25.609756097560975;25.609756097560975;25.609756097560975;25.609756097560975;25.925925925925927;26.25;26.25;26.582278481012658;26.923076923076923;26.923076923076923;26.923076923076923;26.923076923076923;26.923076923076923;27.63157894736842;27.63157894736842;27.63157894736842;27.63157894736842;27.63157894736842;28.0;28.0;28.0;28.0;28.0;28.0;28.37837837837838;28.37837837837838;28.37837837837838;28.37837837837838;28.767123287671232;29.166666666666668;29.166666666666668;29.166666666666668;30.434782608695652;33.333333333333336;35.0;35.0;35.0;33.333333333333336;32.8125;32.8125;32.8125
Pieza_12_foto0629;12;629;61;61;61;61;64;65;66;67;67;67;67;67;68;68;68;68;68;68;68;68;68;68;67;67;67;67;67;67;67;67;66;66;66;66;66;66;65;65;65;64;63;62;61;61;61;61;61;61;61;59;54;51;51;51;52;53;53;53;53;53;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;32.8125;32.30769230769231;31.818181818181817;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;32.30769230769231;32.30769230769231;32.30769230769231;32.8125;33.333333333333336;33.87096774193548;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;35.59322033898305;38.888888888888886;41.1764705882353;41.1764705882353;41.1764705882353;40.38461538461539;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396
Pieza_12_foto0648;12;648;72;72;72;72;72;74;74;74;74;74;74;74;74;73;72;71;71;71;71;71;66;52;52;52;71;71;71;71;71;71;71;71;72;72;72;72;73;73;73;73;73;73;72;71;71;70;67;66;63;63;62;61;61;61;62;62;63;63;63;63;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;28.37837837837838;28.37837837837838;28.37837837837838;28.37837837837838;28.37837837837838;28.37837837837838;28.37837837837838;28.37837837837838;28.767123287671232;29.166666666666668;29.577464788732396;29.577464788732396;29.577464788732396;29.577464788732396;29.577464788732396;31.818181818181817;40.38461538461539;40.38461538461539;40.38461538461539;29.577464788732396;29.577464788732396;29.577464788732396;29.577464788732396;29.577464788732396;29.577464788732396;29.577464788732396;29.577464788732396;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;28.767123287671232;28.767123287671232;28.767123287671232;28.767123287671232;28.767123287671232;28.767123287671232;29.166666666666668;29.577464788732396;29.577464788732396;30.0;31.34328358208955;31.818181818181817;33.333333333333336;33.333333333333336;33.87096774193548;34.42622950819672;34.42622950819672;34.42622950819672;33.87096774193548;33.87096774193548;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336
Pieza_12_foto0667;12;667;62;62;62;62;62;62;63;64;64;64;64;64;64;64;64;64;63;63;63;62;62;62;62;62;62;62;62;62;62;62;60;58;58;57;56;56;56;56;57;57;57;57;57;56;56;56;55;55;55;55;55;55;55;55;54;54;54;54;54;54;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.333333333333336;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;33.333333333333336;33.333333333333336;33.333333333333336;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;35.0;36.206896551724135;36.206896551724135;36.8421052631579;37.5;37.5;37.5;37.5;36.8421052631579;36.8421052631579;36.8421052631579;36.8421052631579;36.8421052631579;37.5;37.5;37.5;38.18181818181818;38.18181818181818;38.18181818181818;38.18181818181818;38.18181818181818;38.18181818181818;38.18181818181818;38.18181818181818;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886
Pieza_12_foto0685;12;685;64;64;64;64;64;64;64;64;64;64;64;64;64;64;63;63;63;63;63;63;63;63;63;63;63;62;62;62;62;61;61;60;60;60;59;58;58;58;57;57;57;57;56;56;56;54;54;54;54;54;53;52;52;51;51;51;50;50;50;50;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;34.42622950819672;34.42622950819672;35.0;35.0;35.0;35.59322033898305;36.206896551724135;36.206896551724135;36.206896551724135;36.8421052631579;36.8421052631579;36.8421052631579;36.8421052631579;37.5;37.5;37.5;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;39.62264150943396;40.38461538461539;40.38461538461539;41.1764705882353;41.1764705882353;41.1764705882353;42.0;42.0;42.0;42.0
Pieza_12_foto0719;12;719;63;63;63;63;63;63;63;63;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;61;60;60;60;60;60;60;60;60;59;58;58;58;58;58;58;58;58;57;56;56;56;56;56;55;55;55;55;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;34.42622950819672;35.0;35.0;35.0;35.0;35.0;35.0;35.0;35.0;35.59322033898305;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.8421052631579;37.5;37.5;37.5;37.5;37.5;38.18181818181818;38.18181818181818;38.18181818181818;38.18181818181818
Pieza_12_foto0737;12;737;51;51;51;51;51;51;51;51;51;52;54;57;58;58;58;58;58;58;58;57;56;56;56;56;56;58;61;61;61;61;61;61;59;58;58;58;58;58;58;59;59;59;61;62;62;62;62;63;63;63;63;64;64;64;64;64;64;63;62;62;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;40.38461538461539;38.888888888888886;36.8421052631579;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.8421052631579;37.5;37.5;37.5;37.5;37.5;36.206896551724135;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;35.59322033898305;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;35.59322033898305;35.59322033898305;35.59322033898305;34.42622950819672;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;32.8125;32.8125;32.8125;32.8125;32.8125;32.8125;33.333333333333336;33.87096774193548;33.87096774193548
Pieza_12_foto074;12;74;77;77;77;77;77;77;77;77;77;77;82;82;82;82;82;79;74;74;74;74;74;74;70;69;69;68;68;68;68;68;68;68;68;68;68;63;63;63;63;65;67;67;67;67;67;71;71;71;71;71;66;61;56;56;56;56;54;53;53;53;27.272727272727273;27.272727272727273;27.272727272727273;27.272727272727273;27.272727272727273;27.272727272727273;27.272727272727273;27.272727272727273;27.272727272727273;27.272727272727273;25.609756097560975;25.609756097560975;25.609756097560975;25.609756097560975;25.609756097560975;26.582278481012658;28.37837837837838;28.37837837837838;28.37837837837838;28.37837837837838;28.37837837837838;28.37837837837838;30.0;30.434782608695652;30.434782608695652;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;32.30769230769231;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;29.577464788732396;29.577464788732396;29.577464788732396;29.577464788732396;29.577464788732396;31.818181818181817;34.42622950819672;37.5;37.5;37.5;37.5;38.888888888888886;39.62264150943396;39.62264150943396;39.62264150943396
Pieza_12_foto0774;12;774;79;79;79;79;79;79;79;77;77;77;77;77;76;75;75;74;74;74;72;72;72;72;72;71;70;69;69;69;69;67;65;65;65;65;65;56;53;51;51;51;51;51;51;51;52;53;54;55;55;55;58;58;58;58;58;57;57;55;55;55;26.582278481012658;26.582278481012658;26.582278481012658;26.582278481012658;26.582278481012658;26.582278481012658;26.582278481012658;27.272727272727273;27.272727272727273;27.272727272727273;27.272727272727273;27.272727272727273;27.63157894736842;28.0;28.0;28.37837837837838;28.37837837837838;28.37837837837838;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.577464788732396;30.0;30.434782608695652;30.434782608695652;30.434782608695652;30.434782608695652;31.34328358208955;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;37.5;39.62264150943396;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;40.38461538461539;39.62264150943396;38.888888888888886;38.18181818181818;38.18181818181818;38.18181818181818;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.8421052631579;36.8421052631579;38.18181818181818;38.18181818181818;38.18181818181818
Pieza_12_foto095;12;95;76;76;75;72;71;71;69;69;69;69;69;71;71;71;72;72;72;72;72;70;69;68;67;67;67;66;65;65;65;66;67;67;70;70;71;71;71;71;71;71;66;65;65;65;65;65;64;64;64;62;60;60;58;56;53;53;53;52;51;51;27.63157894736842;27.63157894736842;28.0;29.166666666666668;29.577464788732396;29.577464788732396;30.434782608695652;30.434782608695652;30.434782608695652;30.434782608695652;30.434782608695652;29.577464788732396;29.577464788732396;29.577464788732396;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;30.0;30.434782608695652;30.88235294117647;31.34328358208955;31.34328358208955;31.34328358208955;31.818181818181817;32.30769230769231;32.30769230769231;32.30769230769231;31.818181818181817;31.34328358208955;31.34328358208955;30.0;30.0;29.577464788732396;29.577464788732396;29.577464788732396;29.577464788732396;29.577464788732396;29.577464788732396;31.818181818181817;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.8125;32.8125;32.8125;33.87096774193548;35.0;35.0;36.206896551724135;37.5;39.62264150943396;39.62264150943396;39.62264150943396;40.38461538461539;41.1764705882353;41.1764705882353
Pieza_12_foto096;12;96;64;64;64;61;61;60;60;60;60;60;68;68;68;68;68;66;63;63;62;60;59;59;59;59;59;58;58;58;58;59;59;61;62;63;63;63;63;63;63;63;62;62;81;81;81;81;81;74;61;61;61;61;61;61;61;57;57;57;57;57;32.8125;32.8125;32.8125;34.42622950819672;34.42622950819672;35.0;35.0;35.0;35.0;35.0;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;30.88235294117647;31.818181818181817;33.333333333333336;33.333333333333336;33.87096774193548;35.0;35.59322033898305;35.59322033898305;35.59322033898305;35.59322033898305;35.59322033898305;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;35.59322033898305;35.59322033898305;34.42622950819672;33.87096774193548;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.333333333333336;33.87096774193548;33.87096774193548;25.925925925925927;25.925925925925927;25.925925925925927;25.925925925925927;25.925925925925927;28.37837837837838;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;36.8421052631579;36.8421052631579;36.8421052631579;36.8421052631579;36.8421052631579
Pieza_12_foto146;12;146;68;68;68;67;67;67;74;74;74;74;74;74;74;82;87;87;87;87;87;78;78;78;83;87;87;87;87;87;67;67;67;68;69;69;69;69;69;69;69;69;70;73;77;78;78;78;78;78;78;77;77;77;75;75;75;75;72;72;72;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7549361207897793;4.324028461959497;4.433497536945813;4.433497536945813;4.433497536945813;0.0;0.0;0.0;0.0;1.2048192771084338;4.433497536945813;4.433497536945813;4.433497536945813;4.433497536945813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto24;12;24;50;50;50;60;104;104;104;104;104;104;102;101;101;101;101;101;101;101;100;100;100;100;103;103;106;106;106;106;106;104;104;104;104;108;108;108;108;108;108;107;107;107;107;107;107;107;108;108;108;108;108;108;105;82;82;81;72;62;62;62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.044923629829290206;0.044923629829290206;0.044923629829290206;0.044923629829290206;0.0;0.0;0.0;0.0;0.0;0.3968253968253968;0.3968253968253968;0.3968253968253968;0.3968253968253968;0.3968253968253968;0.26455026455026454;0.1780151312861593;0.1780151312861593;0.1780151312861593;0.1780151312861593;0.1780151312861593;0.1780151312861593;0.1780151312861593;0.3968253968253968;0.3968253968253968;0.3968253968253968;0.3968253968253968;0.3968253968253968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto25;12;25;61;61;61;61;61;63;63;63;63;63;63;63;63;59;59;59;75;75;75;75;75;75;75;101;104;107;107;107;112;112;117;117;117;117;117;117;110;110;110;122;122;122;122;122;122;122;122;122;122;122;122;122;122;122;122;121;116;111;110;110;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto49;12;49;81;81;81;81;81;79;77;77;77;77;77;78;81;81;82;84;84;84;84;84;83;83;83;82;82;82;82;82;82;82;82;82;84;84;84;84;83;81;80;80;80;80;80;80;80;77;73;73;73;79;79;79;79;79;79;81;85;85;85;85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto490;12;490;58;58;58;58;58;59;61;62;63;63;64;64;65;66;67;68;68;68;69;69;70;70;71;71;71;71;71;71;71;71;70;70;70;70;70;70;71;71;71;71;71;71;71;71;72;72;73;73;73;73;73;50;50;50;50;61;75;75;75;75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto509;12;509;56;56;56;56;56;57;58;58;59;59;59;59;61;62;62;62;63;63;63;63;63;63;64;64;65;65;65;65;65;65;65;65;65;66;66;66;66;66;66;66;66;66;67;69;70;70;70;70;70;70;70;70;71;71;71;71;72;72;72;72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06802721088435375;0.06802721088435375;0.06802721088435375;0.06802721088435375;0.06802721088435375;0.06802721088435375;0.06802721088435375;0.06802721088435375;0.2682763246143528;0.2682763246143528;0.2682763246143528;0.2682763246143528;0.5952380952380952;0.5952380952380952;0.5952380952380952;0.5952380952380952
